vuosi;kunta;xyind;v_yht;v_0_6;v_7_14;v_15_17;v_18_29;v_30_49;v_50_64;v_65_74;v_75
2019;790;2913756820375;2;0;0;0;0;0;2;0;0
2019;790;2931256820375;2;0;0;0;0;0;2;0;0
2019;790;2933756820375;5;0;0;0;0;0;3;1;1
2019;790;2936256820375;16;2;3;0;1;1;5;1;3
2019;790;2938756820375;8;0;0;0;0;1;1;5;1
2019;790;2941256820375;1;0;0;0;0;1;0;0;0
2019;790;2633756820625;1;0;0;0;0;0;0;1;0
2019;790;2641256820625;31;7;2;0;1;9;2;4;6
2019;790;2643756820625;15;1;2;0;2;2;6;0;2
2019;790;2656256820625;2;0;0;0;0;0;0;2;0
2019;790;2746256820625;2;0;0;0;2;0;0;0;0
2019;790;2851256820625;1;0;0;0;0;0;0;0;1
2019;790;2866256820625;2;0;0;0;1;1;0;0;0
2019;790;2903756820625;1;0;0;0;0;0;0;0;1
2019;790;2906256820625;5;0;0;0;0;3;2;0;0
2019;790;2933756820625;5;0;0;0;2;1;2;0;0
2019;790;2941256820625;2;0;0;0;0;2;0;0;0
2019;790;2641256820875;43;6;7;0;3;9;3;8;7
2019;790;2643756820875;46;3;5;1;5;8;8;11;5
2019;790;2656256820875;11;2;4;1;0;4;0;0;0
2019;790;2658756820875;2;0;0;0;0;0;2;0;0
2019;790;2868756820875;3;0;0;1;0;0;2;0;0
2019;790;2921256820875;3;0;0;0;1;0;2;0;0
2019;790;2941256820875;4;0;0;1;1;1;1;0;0
2019;790;2638756821125;3;0;0;0;1;2;0;0;0
2019;790;2641256821125;4;1;1;0;0;2;0;0;0
2019;790;2643756821125;18;3;3;0;0;4;4;2;2
2019;790;2653756821125;2;0;0;0;0;0;0;2;0
2019;790;2658756821125;4;0;0;0;0;0;1;3;0
2019;790;2666256821125;2;0;0;0;0;1;1;0;0
2019;790;2673756821125;2;0;0;0;0;0;0;1;1
2019;790;2691256821125;3;0;0;0;0;0;2;0;1
2019;790;2751256821125;1;0;0;0;0;0;1;0;0
2019;635;3758756804375;5;0;2;0;0;2;0;1;0
2019;635;3788756804375;1;0;0;0;0;0;0;0;1
2019;635;3808756804375;1;0;0;0;0;0;0;0;1
2019;635;3506256804625;3;0;0;0;1;0;1;1;0
2019;635;3511256804625;3;0;0;0;1;0;0;1;1
2019;635;3513756804625;9;0;0;0;0;2;3;2;2
2019;635;3526256804625;23;2;1;0;3;5;4;4;4
2019;635;3528756804625;6;0;0;0;0;0;1;3;2
2019;635;3546256804625;7;3;0;0;0;2;2;0;0
2019;635;3551256804625;3;1;0;0;1;1;0;0;0
2019;635;3616256804625;1;0;0;0;0;0;0;1;0
2019;635;3618756804625;2;0;0;0;0;0;1;1;0
2019;635;3623756804625;3;0;0;0;1;1;0;0;1
2019;635;3631256804625;7;2;2;0;0;1;2;0;0
2019;635;3636256804625;2;0;0;0;0;2;0;0;0
2019;635;3638756804625;3;0;0;0;0;1;0;1;1
2019;635;3641256804625;3;0;0;0;1;0;1;1;0
2019;635;3646256804625;1;0;0;0;0;0;1;0;0
2019;635;3648756804625;4;0;0;0;0;0;2;2;0
2019;635;3651256804625;1;0;0;0;0;0;0;0;1
2019;635;3653756804625;4;0;0;0;1;0;1;2;0
2019;635;3706256804625;10;0;3;1;2;2;2;0;0
2019;635;3708756804625;3;0;0;0;0;0;2;1;0
2019;635;3723756804625;2;0;0;0;0;0;2;0;0
2019;635;3726256804625;1;0;0;0;0;0;0;1;0
2019;635;3728756804625;2;0;0;0;0;0;0;0;2
2019;635;3746256804625;40;1;3;0;1;3;14;11;7
2019;635;3748756804625;14;0;1;2;1;4;0;3;3
2019;635;3756256804625;2;0;0;0;0;0;0;1;1
2019;635;3768756804625;3;0;0;0;1;1;0;0;1
2019;635;3836256804625;1;0;0;0;0;1;0;0;0
2019;635;3508756804875;1;0;0;0;0;1;0;0;0
2019;790;2848756821125;1;0;0;0;0;0;0;0;1
2019;790;2943756821125;1;0;0;0;0;0;0;1;0
2019;790;2946256821125;7;0;1;0;2;2;2;0;0
2019;790;2613756821375;1;0;0;0;0;0;1;0;0
2019;790;2641256821375;3;1;0;0;1;1;0;0;0
2019;790;2643756821375;3;0;0;0;0;0;1;2;0
2019;790;2656256821375;2;0;0;0;0;0;2;0;0
2019;790;2663756821375;3;0;0;0;0;0;0;2;1
2019;790;2668756821375;6;0;0;0;1;2;3;0;0
2019;790;2753756821375;2;0;0;0;0;0;2;0;0
2019;790;2848756821375;3;0;0;0;0;1;1;0;1
2019;790;2853756821375;2;0;0;0;1;1;0;0;0
2019;790;2638756821625;7;1;0;0;0;2;1;1;2
2019;790;2641256821625;10;2;0;0;1;1;1;2;3
2019;790;2643756821625;25;2;3;1;7;4;4;1;3
2019;790;2653756821625;2;0;0;0;0;0;0;0;2
2019;790;2666256821625;5;1;2;0;0;2;0;0;0
2019;790;2668756821625;5;2;1;0;0;2;0;0;0
2019;790;2696256821625;2;0;0;0;0;0;1;1;0
2019;790;2701256821625;2;0;0;0;0;0;2;0;0
2019;790;2851256821625;1;0;0;0;0;0;0;0;1
2019;790;2853756821625;2;0;0;0;1;0;1;0;0
2019;790;2921256821625;2;0;0;0;0;0;0;1;1
2019;790;2923756821625;4;2;0;0;0;2;0;0;0
2019;790;2966256821625;5;0;0;0;3;0;0;0;2
2019;790;2968756821625;2;0;0;0;1;1;0;0;0
2019;790;2611256821875;3;0;0;0;0;2;0;1;0
2019;790;2613756821875;5;2;0;0;0;2;0;0;1
2019;790;2638756821875;12;0;3;0;2;1;5;0;1
2019;790;2641256821875;7;0;1;1;1;2;0;1;1
2019;790;2666256821875;1;0;0;0;0;0;0;0;1
2019;790;2686256821875;2;0;0;0;0;1;1;0;0
2019;790;2753756821875;1;0;0;0;0;1;0;0;0
2019;790;2953756821875;1;0;0;0;0;0;0;1;0
2019;790;2603756822125;1;0;0;0;0;0;0;1;0
2019;790;2636256822125;2;0;0;0;0;0;2;0;0
2019;790;2638756822125;7;0;2;0;0;2;1;0;2
2019;790;2641256822125;2;0;0;0;0;0;0;0;2
2019;790;2656256822125;2;0;0;0;0;2;0;0;0
2019;790;2661256822125;1;0;0;0;0;0;0;0;1
2019;790;2708756822125;3;0;0;0;0;0;0;1;2
2019;790;2728756822125;6;0;1;1;0;2;0;1;1
2019;790;2851256822125;1;0;0;0;0;0;1;0;0
2019;790;2906256822125;4;0;1;1;0;2;0;0;0
2019;790;2961256822125;3;0;0;0;1;0;2;0;0
2019;790;2963756822125;2;0;0;0;0;2;0;0;0
2019;790;2598756822375;1;0;0;0;0;0;1;0;0
2019;790;2646256822375;4;0;0;0;2;0;2;0;0
2019;790;2851256822375;3;0;0;0;0;0;1;0;2
2019;790;2908756822375;1;0;0;0;0;0;0;1;0
2019;790;2911256822375;2;0;0;0;0;0;1;0;1
2019;790;2931256822375;4;0;0;0;0;1;2;1;0
2019;790;2933756822375;1;0;0;0;0;0;1;0;0
2019;790;2953756822375;2;0;0;0;0;0;0;2;0
2019;790;2586256822625;1;0;0;0;0;0;1;0;0
2019;790;2588756822625;1;0;0;0;0;0;0;1;0
2019;790;2638756822625;6;0;1;1;0;1;1;1;1
2019;790;2648756822625;3;0;0;0;0;2;0;0;1
2019;790;2651256822625;2;0;0;0;0;0;0;2;0
2019;790;2676256822625;4;0;0;2;0;1;1;0;0
2019;790;2678756822625;2;0;0;0;0;0;2;0;0
2019;790;2686256822625;2;0;0;0;0;1;1;0;0
2019;790;2693756822625;3;0;0;0;0;0;1;2;0
2019;790;2838756822625;6;0;3;1;0;1;1;0;0
2019;635;3511256804875;3;0;1;0;0;1;0;1;0
2019;635;3518756804875;6;0;0;0;2;1;1;1;1
2019;635;3521256804875;1;0;0;0;0;0;0;1;0
2019;635;3526256804875;1;0;0;0;0;0;0;0;1
2019;635;3618756804875;5;0;3;0;0;2;0;0;0
2019;635;3621256804875;1;0;0;0;0;0;1;0;0
2019;635;3623756804875;9;0;3;0;0;5;1;0;0
2019;635;3626256804875;7;0;1;1;0;2;0;2;1
2019;635;3628756804875;8;1;0;0;1;2;3;0;1
2019;635;3651256804875;3;0;0;0;0;0;0;2;1
2019;635;3653756804875;6;0;2;0;0;3;0;1;0
2019;635;3656256804875;5;0;1;0;2;0;2;0;0
2019;635;3663756804875;1;0;0;0;0;0;1;0;0
2019;635;3688756804875;3;0;0;0;1;1;1;0;0
2019;635;3703756804875;1;0;0;0;0;0;0;0;1
2019;635;3708756804875;3;0;0;1;0;0;2;0;0
2019;635;3746256804875;18;0;1;1;1;4;4;7;0
2019;635;3748756804875;48;1;1;0;0;13;12;16;5
2019;635;3511256805125;2;0;0;0;0;1;1;0;0
2019;635;3513756805125;6;2;0;0;0;2;0;1;1
2019;635;3518756805125;4;0;0;0;2;0;0;0;2
2019;635;3521256805125;33;4;3;0;2;9;9;5;1
2019;635;3523756805125;4;2;0;0;0;2;0;0;0
2019;635;3528756805125;4;1;1;0;0;2;0;0;0
2019;635;3533756805125;2;0;0;0;0;0;2;0;0
2019;635;3536256805125;1;0;0;0;0;0;1;0;0
2019;635;3541256805125;2;0;0;0;0;0;1;1;0
2019;635;3543756805125;1;0;0;0;0;0;0;0;1
2019;635;3546256805125;3;1;0;0;2;0;0;0;0
2019;635;3621256805125;2;0;0;0;0;0;1;1;0
2019;635;3628756805125;2;0;0;0;0;0;2;0;0
2019;635;3633756805125;5;1;2;0;0;1;1;0;0
2019;635;3656256805125;2;0;0;0;0;0;0;0;2
2019;635;3686256805125;2;0;0;0;0;0;0;2;0
2019;635;3743756805125;3;0;1;0;0;0;2;0;0
2019;635;3746256805125;9;0;0;0;0;2;1;5;1
2019;635;3748756805125;61;1;4;3;2;10;14;15;12
2019;635;3751256805125;2;0;0;0;0;0;0;0;2
2019;635;3758756805125;1;0;0;0;0;0;0;0;1
2019;635;3766256805125;2;0;0;0;0;0;2;0;0
2019;635;3796256805125;2;0;0;0;0;0;0;2;0
2019;635;3493756805375;2;0;0;0;2;0;0;0;0
2019;635;3496256805375;5;0;3;0;0;2;0;0;0
2019;635;3513756805375;3;0;0;0;1;1;1;0;0
2019;635;3516256805375;5;0;0;0;0;2;0;2;1
2019;635;3518756805375;14;0;0;1;0;2;7;4;0
2019;790;2853756822625;2;0;0;0;0;0;1;1;0
2019;790;2908756822625;2;0;0;0;0;0;0;2;0
2019;790;2911256822625;7;0;0;0;0;0;4;0;3
2019;790;2913756822625;4;0;0;0;0;3;0;0;1
2019;790;2916256822625;1;0;0;0;0;1;0;0;0
2019;790;2953756822625;2;0;0;0;0;0;2;0;0
2019;790;2956256822625;1;0;0;0;0;0;0;0;1
2019;790;2598756822875;5;0;3;0;0;2;0;0;0
2019;790;2633756822875;1;0;0;0;0;0;0;1;0
2019;790;2636256822875;8;0;0;0;1;1;6;0;0
2019;790;2638756822875;23;1;1;0;7;2;3;3;6
2019;790;2643756822875;5;2;1;0;0;2;0;0;0
2019;790;2646256822875;4;0;0;0;1;0;2;1;0
2019;790;2648756822875;2;0;0;0;0;0;0;2;0
2019;790;2668756822875;6;0;3;1;0;2;0;0;0
2019;790;2678756822875;2;0;0;0;0;2;0;0;0
2019;790;2686256822875;3;0;0;0;0;1;0;2;0
2019;790;2711256822875;2;0;0;0;0;1;0;1;0
2019;790;2716256822875;1;0;0;0;0;0;1;0;0
2019;790;2933756822875;4;0;2;0;0;2;0;0;0
2019;790;2936256822875;1;0;0;0;0;0;0;1;0
2019;790;2941256822875;3;0;0;0;0;0;0;2;1
2019;790;2956256822875;1;0;0;0;0;0;0;0;1
2019;790;2963756822875;1;0;0;0;0;0;1;0;0
2019;790;2966256822875;6;0;0;1;0;1;3;0;1
2019;790;2968756822875;13;1;4;0;0;5;2;0;1
2019;790;2971256822875;3;0;0;0;1;0;1;1;0
2019;790;2973756822875;7;2;0;0;0;1;2;0;2
2019;790;2636256823125;13;0;0;0;6;3;4;0;0
2019;790;2641256823125;1;0;0;0;0;0;0;0;1
2019;790;2643756823125;1;0;0;0;0;0;0;1;0
2019;790;2661256823125;1;0;0;0;1;0;0;0;0
2019;790;2686256823125;3;0;0;0;1;0;2;0;0
2019;790;2703756823125;1;0;0;0;0;0;0;1;0
2019;790;2811256823125;4;1;1;0;0;2;0;0;0
2019;790;2908756823125;1;0;0;0;0;0;0;0;1
2019;790;2911256823125;5;0;0;1;1;0;2;1;0
2019;790;2926256823125;1;0;0;0;0;1;0;0;0
2019;790;2938756823125;7;2;2;1;1;1;0;0;0
2019;790;2943756823125;1;0;0;0;0;0;0;0;1
2019;790;2948756823125;2;0;0;0;0;0;1;1;0
2019;790;2958756823125;4;0;0;0;0;0;3;0;1
2019;790;2961256823125;2;0;0;0;0;0;0;2;0
2019;790;2966256823125;10;0;1;0;0;5;2;1;1
2019;790;2968756823125;10;0;0;0;0;1;7;2;0
2019;790;2971256823125;9;0;0;0;2;3;1;3;0
2019;790;2593756823375;1;0;0;0;0;0;1;0;0
2019;790;2628756823375;2;0;0;0;0;0;1;1;0
2019;790;2641256823375;5;2;1;0;0;2;0;0;0
2019;790;2643756823375;1;0;0;0;0;0;1;0;0
2019;790;2646256823375;33;2;1;1;3;4;7;10;5
2019;790;2648756823375;4;0;0;1;1;1;1;0;0
2019;790;2651256823375;2;0;0;0;0;1;0;1;0
2019;790;2658756823375;5;0;1;0;0;2;2;0;0
2019;790;2676256823375;1;0;0;0;0;0;0;0;1
2019;790;2708756823375;2;0;0;0;0;0;0;0;2
2019;790;2806256823375;2;0;0;0;0;0;2;0;0
2019;790;2813756823375;1;0;0;0;0;0;0;1;0
2019;790;2906256823375;2;0;0;0;0;0;2;0;0
2019;790;2908756823375;2;0;0;0;0;1;1;0;0
2019;790;2911256823375;2;0;0;0;0;0;0;2;0
2019;790;2923756823375;2;0;0;0;0;0;1;0;1
2019;790;2926256823375;1;0;0;0;0;0;0;1;0
2019;790;2931256823375;2;0;0;0;0;0;1;0;1
2019;790;2946256823375;2;0;0;0;0;0;2;0;0
2019;790;2956256823375;6;2;0;0;0;2;2;0;0
2019;790;2958756823375;5;0;0;0;0;2;2;0;1
2019;790;2961256823375;7;0;0;0;1;4;2;0;0
2019;790;2963756823375;10;2;2;0;0;4;2;0;0
2019;790;2966256823375;4;0;0;0;0;3;1;0;0
2019;790;2968756823375;4;0;0;0;0;0;2;2;0
2019;790;2596256823625;2;0;0;0;0;0;1;0;1
2019;790;2631256823625;3;1;0;0;1;1;0;0;0
2019;790;2643756823625;14;2;2;0;2;2;1;3;2
2019;790;2646256823625;3;0;0;0;0;1;1;1;0
2019;790;2648756823625;12;0;3;3;1;3;1;1;0
2019;790;2651256823625;1;0;0;0;0;0;1;0;0
2019;790;2653756823625;2;0;0;0;0;1;1;0;0
2019;790;2666256823625;1;0;0;0;0;0;1;0;0
2019;790;2673756823625;3;0;0;0;1;0;1;1;0
2019;790;2678756823625;1;0;0;0;1;0;0;0;0
2019;790;2681256823625;5;0;3;0;0;1;1;0;0
2019;790;2683756823625;1;0;0;0;1;0;0;0;0
2019;790;2696256823625;1;0;0;0;0;0;0;1;0
2019;790;2813756823625;2;0;0;0;0;0;0;0;2
2019;790;2906256823625;2;0;0;0;0;0;0;0;2
2019;790;2908756823625;1;0;0;0;0;0;1;0;0
2019;790;2923756823625;7;0;1;1;0;2;3;0;0
2019;790;2926256823625;5;0;3;0;0;2;0;0;0
2019;790;2928756823625;1;0;0;0;0;0;0;1;0
2019;790;2931256823625;5;0;2;0;0;1;0;2;0
2019;790;2953756823625;6;0;1;1;0;1;3;0;0
2019;790;2616256823875;2;0;0;0;0;0;1;0;1
2019;790;2643756823875;7;2;1;0;0;2;0;0;2
2019;790;2663756823875;5;1;2;1;0;1;0;0;0
2019;790;2666256823875;4;1;1;0;0;2;0;0;0
2019;790;2676256823875;2;0;0;0;0;2;0;0;0
2019;790;2681256823875;1;0;0;0;0;0;1;0;0
2019;790;2691256823875;1;0;0;0;0;0;1;0;0
2019;790;2696256823875;1;0;0;0;0;0;0;1;0
2019;790;2711256823875;4;0;0;0;0;1;2;0;1
2019;790;2903756823875;1;0;0;0;0;0;0;1;0
2019;790;2906256823875;2;0;0;0;0;2;0;0;0
2019;790;2916256823875;1;0;0;0;0;1;0;0;0
2019;790;2918756823875;2;0;0;0;0;0;2;0;0
2019;790;2923756823875;1;0;0;0;0;1;0;0;0
2019;790;2926256823875;2;1;0;0;1;0;0;0;0
2019;790;2653756824125;2;0;0;0;0;0;0;0;2
2019;790;2666256824125;2;0;0;0;0;0;2;0;0
2019;790;2683756824125;1;0;0;0;0;0;1;0;0
2019;790;2703756824125;6;0;2;2;1;1;0;0;0
2019;790;2811256824125;4;0;2;0;0;1;1;0;0
2019;790;2818756824125;1;0;0;0;0;0;1;0;0
2019;790;2896256824125;7;0;5;0;0;1;1;0;0
2019;790;2918756824125;2;0;0;0;0;2;0;0;0
2019;790;2923756824125;4;0;1;1;0;2;0;0;0
2019;790;2926256824125;3;0;0;0;0;0;0;2;1
2019;790;2941256824125;1;0;0;0;0;0;0;1;0
2019;790;2943756824125;3;0;0;0;0;0;1;2;0
2019;790;2948756824125;3;1;0;0;1;1;0;0;0
2019;790;2951256824125;12;1;2;0;0;3;3;2;1
2019;790;2956256824125;15;1;2;1;0;8;3;0;0
2019;790;2958756824125;1;0;0;0;0;0;0;0;1
2019;790;2963756824125;2;0;0;0;0;0;0;2;0
2019;790;2966256824125;1;0;0;0;0;0;1;0;0
2019;790;2581256824375;2;0;0;0;0;0;1;1;0
2019;790;2631256824375;3;1;0;0;0;2;0;0;0
2019;790;2653756824375;1;0;0;0;0;1;0;0;0
2019;790;2666256824375;6;0;0;1;1;2;2;0;0
2019;790;2668756824375;3;0;0;0;0;0;2;0;1
2019;790;2691256824375;1;0;0;0;0;1;0;0;0
2019;790;2703756824375;2;0;0;0;0;0;0;2;0
2019;790;2806256824375;2;0;0;0;0;1;0;1;0
2019;790;2808756824375;2;0;0;0;0;1;1;0;0
2019;790;2826256824375;2;0;0;0;0;0;0;2;0
2019;790;2828756824375;2;0;0;0;0;0;1;1;0
2019;790;2908756824375;5;1;2;0;0;2;0;0;0
2019;790;2913756824375;1;0;0;0;0;0;0;0;1
2019;790;2916256824375;22;1;7;1;3;8;2;0;0
2019;790;2918756824375;27;1;1;0;0;5;5;12;3
2019;790;2921256824375;15;1;2;2;0;4;2;3;1
2019;790;2923756824375;14;0;2;0;2;4;3;2;1
2019;790;2926256824375;2;0;0;0;2;0;0;0;0
2019;790;2933756824375;8;2;0;0;0;2;2;2;0
2019;790;2936256824375;7;2;0;1;0;4;0;0;0
2019;790;2938756824375;2;0;0;0;0;0;2;0;0
2019;790;2941256824375;2;0;0;0;0;0;0;0;2
2019;790;2943756824375;9;1;3;1;0;4;0;0;0
2019;790;2946256824375;5;1;1;0;0;2;0;0;1
2019;790;2948756824375;11;0;2;1;1;2;4;0;1
2019;790;2951256824375;9;0;0;0;2;2;3;2;0
2019;790;2953756824375;13;1;2;2;1;3;2;0;2
2019;790;2963756824375;5;0;2;1;0;2;0;0;0
2019;790;2581256824625;1;0;0;0;0;0;0;0;1
2019;790;2616256824625;3;0;0;0;0;1;2;0;0
2019;790;2631256824625;3;0;0;1;1;0;1;0;0
2019;790;2653756824625;4;0;0;0;0;0;1;3;0
2019;790;2656256824625;1;0;0;0;0;0;1;0;0
2019;790;2663756824625;5;0;0;0;2;0;3;0;0
2019;790;2691256824625;4;0;0;2;0;1;1;0;0
2019;790;2693756824625;2;0;0;0;1;1;0;0;0
2019;790;2706256824625;2;0;0;0;0;0;2;0;0
2019;790;2713756824625;2;0;0;0;0;0;1;1;0
2019;790;2716256824625;2;0;0;0;0;0;2;0;0
2019;790;2721256824625;2;0;0;0;0;0;0;0;2
2019;790;2813756824625;1;0;0;0;1;0;0;0;0
2019;790;2816256824625;2;0;0;0;0;0;0;0;2
2019;790;2823756824625;2;1;0;0;0;1;0;0;0
2019;790;2826256824625;2;0;0;0;0;2;0;0;0
2019;790;2878756824625;2;0;1;0;0;1;0;0;0
2019;790;2888756824625;3;0;0;1;0;2;0;0;0
2019;790;2891256824625;1;0;0;0;0;0;0;1;0
2019;790;2911256824625;8;2;2;0;2;0;0;2;0
2019;790;2913756824625;5;0;0;0;0;1;2;2;0
2019;790;2916256824625;33;3;1;1;12;7;3;3;3
2019;790;2918756824625;24;0;0;0;0;7;13;1;3
2019;790;2921256824625;29;0;1;2;4;5;9;2;6
2019;790;2923756824625;78;7;12;5;7;21;16;3;7
2019;790;2926256824625;11;0;3;0;1;2;1;3;1
2019;790;2928756824625;5;0;0;0;0;0;2;0;3
2019;790;2931256824625;7;0;1;0;0;1;3;0;2
2019;790;2936256824625;2;0;0;0;0;0;2;0;0
2019;790;2946256824625;12;0;2;2;2;2;2;2;0
2019;790;2948756824625;2;0;0;0;1;0;1;0;0
2019;790;2951256824625;5;1;2;0;1;1;0;0;0
2019;790;2956256824625;3;0;0;0;0;1;2;0;0
2019;790;2958756824625;2;0;0;0;0;0;1;0;1
2019;790;2961256824625;1;0;0;0;0;0;1;0;0
2019;790;2963756824625;1;0;0;0;0;0;1;0;0
2019;790;2966256824625;4;0;1;0;1;0;2;0;0
2019;790;2581256824875;2;0;0;0;0;0;0;1;1
2019;790;2598756824875;1;0;0;0;0;0;0;0;1
2019;790;2618756824875;1;0;0;0;0;0;0;0;1
2019;790;2631256824875;4;0;2;1;0;1;0;0;0
2019;790;2643756824875;1;0;0;0;0;0;0;0;1
2019;790;2673756824875;4;0;0;0;0;0;0;0;4
2019;790;2693756824875;1;0;0;0;0;1;0;0;0
2019;790;2708756824875;7;2;2;0;1;2;0;0;0
2019;790;2713756824875;10;0;0;0;3;2;4;0;1
2019;790;2716256824875;10;2;0;0;1;2;0;4;1
2019;790;2718756824875;2;0;0;0;0;0;1;0;1
2019;790;2721256824875;2;0;0;0;0;0;0;1;1
2019;790;2726256824875;3;0;0;1;0;1;1;0;0
2019;790;2801256824875;5;0;0;1;0;1;1;0;2
2019;790;2803756824875;2;0;0;0;0;0;0;0;2
2019;790;2811256824875;2;0;0;0;0;0;1;0;1
2019;790;2821256824875;1;0;0;0;0;0;0;1;0
2019;790;2833756824875;2;0;0;0;0;1;1;0;0
2019;790;2836256824875;5;1;2;0;0;2;0;0;0
2019;790;2871256824875;2;0;0;0;0;0;0;2;0
2019;790;2873756824875;10;1;0;1;2;3;1;2;0
2019;790;2876256824875;3;0;0;0;0;0;1;2;0
2019;790;2878756824875;23;0;0;0;0;1;1;1;20
2019;790;2881256824875;3;0;0;0;0;0;2;1;0
2019;790;2883756824875;4;0;0;1;1;1;1;0;0
2019;790;2886256824875;2;0;0;1;0;1;0;0;0
2019;790;2891256824875;1;0;0;0;0;1;0;0;0
2019;790;2916256824875;12;4;0;0;3;1;0;3;1
2019;790;2918756824875;3;0;0;0;0;0;0;3;0
2019;790;2921256824875;4;0;2;1;0;1;0;0;0
2019;790;2923756824875;5;2;0;0;0;3;0;0;0
2019;790;2926256824875;10;0;0;0;0;4;4;2;0
2019;790;2928756824875;20;3;0;0;7;2;7;0;1
2019;790;2938756824875;1;0;0;0;0;1;0;0;0
2019;790;2941256824875;1;0;0;0;0;1;0;0;0
2019;790;2951256824875;2;0;0;0;1;1;0;0;0
2019;790;2953756824875;1;0;0;0;0;0;0;0;1
2019;790;2958756824875;1;0;0;0;0;0;0;1;0
2019;790;2961256824875;2;0;0;0;0;0;2;0;0
2019;790;2581256825125;1;0;0;0;0;0;1;0;0
2019;790;2598756825125;2;0;0;0;0;1;1;0;0
2019;790;2646256825125;2;0;0;0;0;0;1;1;0
2019;790;2648756825125;1;0;0;0;0;0;0;1;0
2019;790;2676256825125;7;0;0;1;2;0;2;1;1
2019;790;2691256825125;5;0;0;0;1;2;2;0;0
2019;790;2701256825125;2;0;0;0;0;0;1;1;0
2019;790;2703756825125;1;0;0;0;0;0;0;0;1
2019;790;2706256825125;2;0;0;0;0;0;0;2;0
2019;790;2708756825125;8;0;1;0;0;3;0;0;4
2019;790;2711256825125;3;0;0;0;0;0;1;2;0
2019;790;2713756825125;15;2;1;0;1;3;2;3;3
2019;790;2716256825125;6;0;2;0;0;1;1;2;0
2019;790;2718756825125;1;0;0;0;0;1;0;0;0
2019;790;2803756825125;8;0;1;1;2;0;4;0;0
2019;790;2806256825125;1;0;0;0;0;0;0;0;1
2019;790;2816256825125;1;0;0;0;0;0;1;0;0
2019;790;2833756825125;2;0;0;0;0;0;2;0;0
2019;790;2838756825125;5;0;1;1;1;2;0;0;0
2019;790;2841256825125;2;0;0;0;0;0;0;0;2
2019;790;2858756825125;2;0;0;0;0;0;2;0;0
2019;790;2866256825125;1;0;0;0;0;0;0;0;1
2019;790;2868756825125;3;0;0;0;0;2;0;1;0
2019;790;2876256825125;5;3;0;0;0;2;0;0;0
2019;790;2881256825125;4;0;0;1;1;1;1;0;0
2019;790;2923756825125;2;0;0;0;0;0;2;0;0
2019;790;2926256825125;11;0;1;0;0;2;2;0;6
2019;790;2931256825125;2;0;0;0;0;0;2;0;0
2019;790;2933756825125;2;0;0;0;0;2;0;0;0
2019;790;2936256825125;2;0;0;0;0;0;2;0;0
2019;790;2941256825125;2;0;0;0;0;0;0;1;1
2019;790;2951256825125;2;0;0;0;0;0;0;2;0
2019;790;2576256825375;1;0;0;0;0;0;1;0;0
2019;790;2581256825375;4;0;0;0;0;0;2;2;0
2019;790;2626256825375;5;0;0;0;1;0;3;0;1
2019;790;2641256825375;3;0;0;0;1;1;0;0;1
2019;790;2648756825375;1;0;0;0;0;0;0;1;0
2019;790;2673756825375;1;0;0;0;0;0;0;1;0
2019;790;2711256825375;1;0;0;0;0;1;0;0;0
2019;790;2713756825375;2;0;0;0;0;0;0;2;0
2019;790;2721256825375;2;0;0;0;0;0;1;1;0
2019;790;2776256825375;4;0;0;0;2;0;1;0;1
2019;790;2791256825375;1;0;0;0;0;0;1;0;0
2019;790;2806256825375;2;0;0;0;0;1;0;0;1
2019;790;2816256825375;2;0;0;0;0;0;1;1;0
2019;790;2831256825375;1;0;0;0;0;0;0;1;0
2019;790;2841256825375;3;0;0;0;0;1;1;0;1
2019;790;2848756825375;1;0;0;0;0;0;0;1;0
2019;790;2856256825375;2;0;0;0;0;1;1;0;0
2019;790;2888756825375;1;0;0;0;0;1;0;0;0
2019;790;2893756825375;2;0;0;0;0;0;2;0;0
2019;790;2896256825375;3;0;0;0;0;0;3;0;0
2019;790;2898756825375;5;1;0;0;0;3;1;0;0
2019;790;2908756825375;4;0;0;0;1;0;2;0;1
2019;790;2918756825375;4;0;0;0;0;1;1;2;0
2019;790;2921256825375;3;0;0;0;0;0;2;1;0
2019;790;2928756825375;10;0;2;1;1;4;0;0;2
2019;790;2933756825375;1;0;0;0;0;1;0;0;0
2019;790;2936256825375;7;0;0;1;3;0;3;0;0
2019;790;2971256825375;2;0;0;0;0;0;1;1;0
2019;790;2981256825375;2;0;0;0;0;0;0;1;1
2019;790;2603756825625;3;0;0;0;0;1;0;2;0
2019;790;2626256825625;1;0;0;0;0;0;0;1;0
2019;790;2636256825625;1;0;0;0;0;0;1;0;0
2019;790;2638756825625;2;0;0;0;0;0;2;0;0
2019;790;2641256825625;2;0;0;0;0;0;0;0;2
2019;790;2678756825625;6;0;2;0;0;4;0;0;0
2019;790;2681256825625;5;0;0;0;0;2;1;1;1
2019;790;2696256825625;2;0;0;0;0;0;0;2;0
2019;790;2698756825625;3;0;0;0;0;0;3;0;0
2019;790;2713756825625;1;0;0;0;0;0;0;0;1
2019;790;2716256825625;4;1;0;0;0;2;0;0;1
2019;790;2721256825625;3;0;0;0;0;0;2;1;0
2019;790;2733756825625;2;0;0;0;0;0;2;0;0
2019;790;2773756825625;1;0;0;0;1;0;0;0;0
2019;790;2776256825625;2;0;0;0;1;1;0;0;0
