vuosi;kunta;tp_yht;xyind
2017;211;1;3636256812375
2017;211;2;3496256812625
2017;211;2;3506256812625
2017;211;1;3516256812625
2017;211;2;3441256812875
2017;211;2;3461256812875
2017;211;2;3628756812875
2017;211;2;3473756813125
2017;211;1;3501256813125
2017;211;2;3396256813375
2017;211;1;3448756813375
2017;211;2;3456256813375
2017;211;1;3493756813375
2017;980;1;3151256854625
2017;980;1;3156256854625
2017;980;1;3223756854625
2017;980;2;3288756854875
2017;980;1;3221256855125
2017;980;2;3221256855375
2017;980;1;3226256855875
2017;980;1;3281256855875
2017;980;1;3283756855875
2017;980;4;3216256856125
2017;980;1;3223756856125
2017;980;1;3226256856125
2017;980;1;3231256856125
2017;980;1;3291256856375
2017;980;1;3278756856625
2017;980;1;3201256856875
2017;980;1;3188756857125
2017;980;1;3231256857125
2017;980;2;3266256857125
2017;980;2;3253756857375
2017;980;1;3266256857625
2017;980;2;3263756857875
2017;980;1;3256256859125
2017;980;2;3298756859625
2017;980;2;3221256860375
2017;980;1;3226256860375
2017;980;3;3231256860375
2017;980;1;3276256860625
2017;980;1;3278756860625
2017;980;7;3308756860625
2017;980;2;3226256861125
2017;980;2;3281256861125
2017;980;1;3301256862375
2017;211;1;3496256813375
2017;211;1;3626256813375
2017;211;4;3621256813625
2017;211;1;3441256813875
2017;211;1;3601256813875
2017;211;75;3398756814125
2017;211;18;3453756814125
2017;211;1;3456256814125
2017;211;1;3471256814125
2017;211;2;3451256814375
2017;211;1;3618756814375
2017;211;1;3406256814625
2017;211;1;3451256814625
2017;211;2;3466256814625
2017;211;1;3611256814625
2017;211;1;3411256814875
2017;211;1;3438756814875
2017;211;4;3466256814875
2017;211;1;3371256815125
2017;211;2;3376256815125
2017;211;8;3391256815125
2017;211;1;3401256815125
2017;211;1;3411256815125
2017;211;3;3413756815125
2017;211;1;3438756815125
2017;211;26;3468756815125
2017;211;4;3376256815375
2017;211;1;3451256815375
2017;211;12;3453756815375
2017;211;1;3458756815375
2017;211;2;3461256815375
2017;211;1;3581256815375
2017;211;7;3601256815375
2017;020;9;3238756785875
2017;020;4;3261256785875
2017;020;1;3301256785875
2017;020;3;3303756785875
2017;020;45;3306256785875
2017;020;11;3308756785875
2017;020;34;3311256785875
2017;020;10;3313756785875
2017;020;46;3318756785875
2017;020;3;3333756785875
2017;020;1;3338756785875
2017;020;8;3353756785875
2017;020;1;3226256786125
2017;020;2;3236256786125
2017;020;1;3303756786125
2017;020;1;3306256786125
2017;020;17;3308756786125
2017;020;4;3311256786125
2017;020;41;3313756786125
2017;020;3;3316256786125
2017;020;35;3318756786125
2017;020;1;3321256786125
2017;020;18;3323756786125
2017;020;1;3328756786125
2017;020;1;3206256786375
2017;020;3;3228756786375
2017;020;1;3298756786375
2017;020;1;3303756786375
2017;020;12;3306256786375
2017;020;8;3308756786375
2017;020;24;3311256786375
2017;020;10;3313756786375
2017;020;4;3316256786375
2017;790;1;2881256790375
2017;790;1;2858756791125
2017;790;3;2838756791625
2017;790;1;2838756791875
2017;790;7;2828756792125
2017;790;4;2848756792375
2017;790;1;2868756792375
2017;790;2;2871256792625
2017;790;2;2823756792875
2017;790;1;2888756792875
2017;790;4;2823756793125
2017;790;1;2896256793125
2017;790;2;2898756793125
2017;790;1;2821256793375
2017;790;1;2943756793375
2017;790;1;2951256793625
2017;790;2;2861256793875
2017;980;2;3298756862625
2017;980;16;3276256862875
2017;980;22;3278756862875
2017;980;3;3298756862875
2017;980;38;3293756863125
2017;980;1;3306256863125
2017;980;1;3336256863375
2017;980;2;3278756863625
2017;980;1;3278756863875
2017;980;29;3278756864125
2017;980;32;3273756864625
2017;980;2;3276256864625
2017;980;12;3278756864625
2017;980;1;3336256864625
2017;980;37;3278756864875
2017;980;7;3281256864875
2017;980;3;3283756864875
2017;980;2;3271256865125
2017;980;22;3278756865125
2017;980;23;3281256865125
2017;980;1;3273756865375
2017;980;1;3276256865375
2017;980;3;3278756865375
2017;980;10;3281256865375
2017;980;5;3226256865625
2017;980;6;3251256865625
2017;980;2;3306256865625
2017;980;1;3276256865875
2017;980;2;3278756865875
2017;980;1;3286256865875
2017;980;3;3301256866125
2017;980;1;3308756866125
2017;980;6;3223756866875
2017;211;1;3423756815625
2017;211;1;3446256815625
2017;211;8;3453756815625
2017;211;1;3458756815625
2017;211;9;3471256815625
2017;211;2;3523756815625
2017;211;1;3383756815875
2017;211;2;3386256815875
2017;211;2;3391256815875
2017;211;1;3396256815875
2017;211;1;3458756815875
2017;211;1;3596256815875
2017;211;12;3608756815875
2017;211;2;3386256816125
2017;211;24;3458756816125
2017;211;9;3481256816125
2017;211;1;3576256816125
2017;211;1;3578756816125
2017;211;3;3603756816125
2017;211;17;3606256816125
2017;211;1;3376256816375
2017;211;1;3396256816375
2017;211;3;3401256816375
2017;211;10;3443756816375
2017;211;2;3446256816375
2017;211;1;3448756816375
2017;211;3;3456256816375
2017;211;1;3463756816375
2017;211;2;3478756816375
2017;211;4;3488756816375
2017;211;1;3526256816375
2017;211;1;3593756816375
2017;211;1;3601256816375
2017;790;11;2863756793875
2017;790;5;2886256794375
2017;790;1;2798756794625
2017;790;1;2811256794625
2017;790;2;2891256794625
2017;790;2;2943756794625
2017;790;1;2971256794625
2017;790;2;2993756794625
2017;790;3;2846256794875
2017;790;1;2918756794875
2017;790;1;2921256794875
2017;790;2;2923756794875
2017;790;2;2936256795375
2017;790;4;2981256795375
2017;790;1;2921256795625
2017;790;1;2791256795875
2017;790;1;2808756795875
2017;790;3;2848756795875
2017;790;1;2933756796125
2017;790;5;2938756796375
2017;790;1;2961256796375
2017;790;2;2873756796625
2017;790;1;2963756796625
2017;790;1;2923756796875
2017;790;2;2713756797125
2017;790;1;2976256797125
2017;790;1;2703756797375
2017;790;1;2738756797375
2017;790;1;2838756797375
2017;790;1;2796256797625
2017;790;3;2866256797625
2017;790;2;2978756797625
2017;790;1;2988756797625
2017;980;6;3323756867125
2017;980;1;3256256867375
2017;980;1;3271256867375
2017;980;1;3268756868875
2017;980;1;3276256870625
2017;980;1;3298756870625
2017;980;1;3206256871125
2017;980;1;3298756871125
2017;980;7;3296256871375
2017;980;1;3198756872125
2017;980;7;3191256873375
2017;980;1;3103756874125
2017;980;14;3096256874375
2017;980;4;3176256874875
2017;980;2;3173756875125
2017;980;3;3188756875375
2017;980;1;3178756876125
2017;980;2;3191256876375
2017;980;5;3091256876625
2017;980;2;3108756876875
2017;980;3;3248756876875
2017;980;1;3093756877125
2017;980;2;3101256877125
2017;980;15;3093756877375
2017;980;1;3238756877375
2017;980;2;3083756877625
2017;980;1;3246256878125
2017;980;3;3106256879125
2017;980;2;3138756879375
2017;980;1;3248756880375
2017;980;4;3211256880625
2017;980;2;3241256881375
2017;980;1;3128756882875
2017;790;2;2948756797875
2017;790;1;2678756798125
2017;790;1;2993756798125
2017;790;1;2706256798375
2017;790;2;2748756798375
2017;790;1;2948756798375
2017;790;1;2693756798625
2017;790;1;2931256798625
2017;790;1;2691256798875
2017;790;1;2833756798875
2017;790;1;2858756798875
2017;790;1;2681256799125
2017;790;2;2683756799125
2017;790;1;2686256799125
2017;790;3;2688756799125
2017;790;2;2691256799125
2017;790;2;2693756799125
2017;790;3;2878756799125
2017;790;1;2678756799375
2017;790;1;2691256799375
2017;790;1;2821256799375
2017;790;3;2843756799375
2017;790;1;2873756799375
2017;790;4;2961256799375
2017;790;2;2661256799625
2017;790;3;2663756799625
2017;790;1;2688756799625
2017;790;1;2693756799625
2017;790;1;2836256799625
2017;790;1;2688756799875
2017;790;1;2693756799875
2017;790;1;2701256799875
2017;790;2;2673756800125
2017;980;1;3208756882875
2017;980;5;3158756883125
2017;980;1;3201256883375
2017;980;1;3126256883875
2017;980;2;3141256884625
2017;980;1;3136256885375
2017;980;2;3136256889875
2017;980;1;3101256891125
2017;980;1;3101256891375
2017;980;1;3163756892875
2017;980;1;3103756893125
2017;980;2;3158756893125
2017;790;2;2691256800125
2017;790;1;2693756800125
2017;790;1;2696256800125
2017;790;2;2701256800125
2017;790;2;2823756800125
2017;790;2;2668756800375
2017;790;1;2671256800375
2017;790;1;2681256800375
2017;790;21;2688756800375
2017;790;1;2691256800375
2017;790;1;2826256800375
2017;790;2;2871256800375
2017;790;1;2661256800625
2017;790;2;2663756800625
2017;790;1;2676256800625
2017;790;1;2686256800625
2017;790;4;2696256800625
2017;790;1;2823756800625
2017;790;5;2826256800625
2017;790;1;2838756800625
2017;790;1;2683756800875
2017;790;3;2686256800875
2017;790;2;2806256800875
2017;790;1;2841256800875
2017;790;1;2983756800875
2017;790;4;2698756801125
2017;790;1;2746256801125
2017;790;1;2846256801125
2017;790;1;2981256801125
2017;790;1;2673756801375
2017;790;1;2683756801375
2017;790;18;2688756801375
2017;790;1;2703756801375
2017;211;1;3611256816375
2017;211;6;3401256816625
2017;211;1;3403756816625
2017;211;6;3408756816625
2017;211;49;3413756816625
2017;211;1;3416256816625
2017;211;1;3426256816625
2017;211;3;3453756816625
2017;211;30;3458756816625
2017;211;2;3461256816625
2017;211;3;3463756816625
2017;211;9;3601256816625
2017;211;1;3608756816625
2017;211;4;3611256816625
2017;211;1;3368756816875
2017;211;1;3413756816875
2017;211;6;3416256816875
2017;211;6;3421256816875
2017;211;5;3453756816875
2017;211;21;3456256816875
2017;211;1;3458756816875
2017;211;5;3466256816875
2017;211;16;3468756816875
2017;211;1;3478756816875
2017;211;1;3388756817125
2017;211;1;3416256817125
2017;211;2;3421256817125
2017;211;5;3423756817125
2017;211;1;3448756817125
2017;211;4;3451256817125
2017;211;3;3453756817125
2017;211;1;3461256817125
2017;211;9;3476256817125
2017;790;4;2713756801375
2017;790;3;2848756801375
2017;790;2;2686256801625
2017;790;16;2698756801625
2017;790;115;2701256801625
2017;790;3;2821256801625
2017;790;1;2823756801625
2017;790;1;2686256801875
2017;790;15;2688756801875
2017;790;5;2691256801875
2017;790;9;2693756801875
2017;790;2;2696256801875
2017;790;2;2818756801875
2017;790;1;2833756801875
2017;790;3;2688756802125
2017;790;1;2691256802125
2017;790;10;2693756802125
2017;790;20;2696256802125
2017;790;27;2698756802125
2017;790;1;2998756802125
2017;790;2;2686256802375
2017;790;49;2693756802375
2017;790;28;2696256802375
2017;790;1;2896256802375
2017;790;1;2686256802625
2017;790;17;2688756802625
2017;790;4;2691256802625
2017;790;1;2696256802625
2017;790;1;2698756802625
2017;790;1;2731256802625
2017;790;10;2736256802625
2017;790;1;2803756802625
2017;790;1;2681256802875
2017;211;1;3478756817125
2017;211;1;3596256817125
2017;211;2;3628756817125
2017;211;2;3386256817375
2017;211;3;3421256817375
2017;211;1;3423756817375
2017;211;261;3446256817375
2017;211;4;3451256817375
2017;211;3;3453756817375
2017;211;1;3463756817375
2017;211;1;3466256817375
2017;211;3;3521256817375
2017;211;2;3586256817375
2017;211;2;3411256817625
2017;211;5;3421256817625
2017;211;1;3423756817625
2017;211;45;3436256817625
2017;211;124;3438756817625
2017;211;16;3441256817625
2017;211;1;3443756817625
2017;211;27;3446256817625
2017;211;13;3448756817625
2017;211;2;3451256817625
2017;211;1;3468756817625
2017;211;1;3583756817625
2017;211;1;3586256817625
2017;211;1;3588756817625
2017;211;1;3613756817625
2017;211;1;3628756817625
2017;211;1;3361256817875
2017;211;1;3401256817875
2017;211;5;3418756817875
2017;211;5;3421256817875
2017;211;22;3431256817875
2017;211;11;3433756817875
2017;211;153;3436256817875
2017;211;56;3438756817875
2017;211;499;3441256817875
2017;211;66;3443756817875
2017;211;10;3446256817875
2017;211;3;3448756817875
2017;211;7;3468756817875
2017;211;1;3518756817875
2017;211;8;3558756817875
2017;211;1;3583756817875
2017;211;1;3781256817875
2017;211;1;3786256817875
2017;211;1;3403756818125
2017;211;29;3416256818125
2017;211;25;3418756818125
2017;211;1;3421256818125
2017;211;1;3426256818125
2017;211;2;3428756818125
2017;211;36;3431256818125
2017;211;3;3433756818125
2017;211;35;3436256818125
2017;211;22;3438756818125
2017;211;4;3441256818125
2017;211;221;3443756818125
2017;211;7;3446256818125
2017;211;8;3566256818125
2017;211;1;3598756818125
2017;211;1;3773756818125
2017;211;1;3786256818125
2017;211;2;3363756818375
2017;211;1;3391256818375
2017;790;1;2683756802875
2017;790;1;2688756802875
2017;790;3;2691256802875
2017;790;5;2698756802875
2017;790;1;2803756802875
2017;790;1;2831256802875
2017;790;3;2698756803125
2017;790;1;2711256803125
2017;790;1;2723756803125
2017;790;1;2733756803125
2017;790;1;2911256803125
2017;790;1;2681256803375
2017;790;2;2696256803375
2017;790;3;2698756803375
2017;790;3;2708756803375
2017;790;6;2711256803375
2017;790;2;2796256803375
2017;790;4;2798756803375
2017;790;1;2803756803375
2017;790;5;2823756803375
2017;790;2;2913756803375
2017;790;1;2711256803625
2017;790;3;2733756803625
2017;790;17;2798756803625
2017;790;1;2803756803625
2017;790;2;2806256803625
2017;790;1;2808756803625
2017;790;1;2811256803625
2017;790;2;2816256803625
2017;790;2;2818756803625
2017;790;9;2823756803625
2017;790;3;2913756803625
2017;790;1;2691256803875
2017;211;4;3393756818375
2017;211;6;3398756818375
2017;211;7;3403756818375
2017;211;9;3406256818375
2017;211;1;3408756818375
2017;211;1;3413756818375
2017;211;39;3416256818375
2017;211;3;3418756818375
2017;211;11;3423756818375
2017;211;135;3426256818375
2017;211;7;3428756818375
2017;211;1;3431256818375
2017;211;32;3436256818375
2017;211;2;3438756818375
2017;211;4;3573756818375
2017;211;1;3578756818375
2017;211;2;3581256818375
2017;211;3;3588756818375
2017;211;3;3591256818375
2017;211;14;3603756818375
2017;211;1;3613756818375
2017;211;4;3776256818375
2017;211;12;3791256818375
2017;211;28;3398756818625
2017;211;1;3401256818625
2017;211;2;3403756818625
2017;211;43;3406256818625
2017;211;43;3408756818625
2017;211;31;3411256818625
2017;211;83;3413756818625
2017;211;22;3416256818625
2017;211;4;3418756818625
2017;211;107;3421256818625
2017;790;1;2726256803875
2017;790;2;2731256803875
2017;790;1;2798756803875
2017;790;2;2801256803875
2017;790;1;2803756803875
2017;790;1;2811256803875
2017;790;1;2813756803875
2017;790;1;2816256803875
2017;790;3;2818756803875
2017;790;35;2821256803875
2017;790;4;2823756803875
2017;790;3;2746256804125
2017;790;1;2796256804125
2017;790;1;2806256804125
2017;790;1;2816256804125
2017;790;5;2818756804125
2017;790;2;2821256804125
2017;790;1;2971256804125
2017;790;1;2721256804375
2017;790;2;2753756804375
2017;790;1;2756256804375
2017;790;2;2763756804375
2017;790;1;2786256804375
2017;790;1;2796256804375
2017;790;1;2803756804375
2017;790;11;2816256804375
2017;790;3;2818756804375
2017;790;21;2821256804375
2017;790;1;2888756804375
2017;790;1;2686256804625
2017;790;2;2743756804625
2017;790;2;2746256804625
2017;790;4;2816256804625
2017;211;6;3423756818625
2017;211;6;3426256818625
2017;211;20;3431256818625
2017;211;1;3536256818625
2017;211;3;3561256818625
2017;211;2;3573756818625
2017;211;38;3576256818625
2017;211;1;3578756818625
2017;211;2;3581256818625
2017;211;1;3583756818625
2017;211;1;3586256818625
2017;211;1;3626256818625
2017;211;1;3656256818625
2017;211;7;3776256818625
2017;211;1;3363756818875
2017;211;1;3368756818875
2017;211;1;3393756818875
2017;211;33;3396256818875
2017;211;6;3398756818875
2017;211;12;3401256818875
2017;211;54;3403756818875
2017;211;70;3406256818875
2017;211;43;3408756818875
2017;211;16;3411256818875
2017;211;5;3413756818875
2017;211;3;3416256818875
2017;211;37;3418756818875
2017;211;58;3421256818875
2017;211;5;3423756818875
2017;211;1;3426256818875
2017;211;5;3428756818875
2017;211;1;3498756818875
2017;211;41;3578756818875
2017;790;31;2818756804625
2017;790;15;2821256804625
2017;790;1;2831256804625
2017;790;17;2833756804625
2017;790;4;2743756804875
2017;790;2;2791256804875
2017;790;2;2811256804875
2017;790;3;2813756804875
2017;790;5;2816256804875
2017;790;6;2823756804875
2017;790;1;2906256804875
2017;790;1;2718756805125
2017;790;1;2736256805125
2017;790;8;2738756805125
2017;790;1;2793756805125
2017;790;2;2796256805125
2017;790;30;2816256805125
2017;790;1;2823756805125
2017;790;1;2828756805125
2017;790;2;2833756805125
2017;790;1;2976256805125
2017;790;1;2716256805375
2017;790;3;2733756805375
2017;790;1;2736256805375
2017;790;26;2738756805375
2017;790;2;2741256805375
2017;790;1;2746256805375
2017;790;1;2763756805375
2017;790;15;2786256805375
2017;790;12;2793756805375
2017;790;6;2796256805375
2017;790;143;2798756805375
2017;790;6;2811256805375
2017;020;120;3318756786375
2017;020;3;3321256786375
2017;020;4;3323756786375
2017;020;3;3326256786375
2017;020;2;3161256786625
2017;020;3;3226256786625
2017;020;88;3231256786625
2017;020;2;3293756786625
2017;020;1;3296256786625
2017;020;4;3298756786625
2017;020;16;3301256786625
2017;020;46;3303756786625
2017;020;8;3306256786625
2017;020;10;3308756786625
2017;020;5;3311256786625
2017;020;8;3313756786625
2017;020;136;3316256786625
2017;020;155;3318756786625
2017;020;7;3321256786625
2017;020;2;3348756786625
2017;020;3;3228756786875
2017;020;2;3231256786875
2017;020;1;3246256786875
2017;020;7;3301256786875
2017;020;1;3303756786875
2017;020;18;3308756786875
2017;020;17;3311256786875
2017;020;10;3313756786875
2017;020;109;3316256786875
2017;020;24;3323756786875
2017;020;54;3326256786875
2017;020;2;3236256787125
2017;020;3;3293756787125
2017;790;29;2816256805375
2017;790;44;2818756805375
2017;790;24;2821256805375
2017;790;1;2823756805375
2017;790;1;2826256805375
2017;790;1;2828756805375
2017;790;1;2831256805375
2017;790;4;2833756805375
2017;790;9;2733756805625
2017;790;3;2738756805625
2017;790;18;2741256805625
2017;790;1;2743756805625
2017;790;3;2756256805625
2017;790;2;2758756805625
2017;790;1;2763756805625
2017;790;2;2778756805625
2017;790;34;2793756805625
2017;790;44;2796256805625
2017;790;44;2813756805625
2017;790;3;2816256805625
2017;790;22;2818756805625
2017;790;1;2823756805625
2017;790;1;2826256805625
2017;790;5;2828756805625
2017;790;1;2831256805625
2017;790;3;2833756805625
2017;790;5;2841256805625
2017;790;35;2888756805625
2017;790;27;2733756805875
2017;790;11;2738756805875
2017;790;5;2748756805875
2017;790;1;2751256805875
2017;790;15;2813756805875
2017;790;54;2816256805875
2017;790;2;2818756805875
2017;790;2;2821256805875
2017;790;1;2823756805875
2017;790;35;2826256805875
2017;790;3;2828756805875
2017;790;5;2831256805875
2017;790;1;2833756805875
2017;790;1;2841256805875
2017;790;1;2846256805875
2017;790;4;2866256805875
2017;790;1;2871256805875
2017;790;1;2923756805875
2017;790;1;2736256806125
2017;790;54;2743756806125
2017;790;1;2746256806125
2017;790;75;2813756806125
2017;790;20;2816256806125
2017;790;1;2821256806125
2017;790;122;2823756806125
2017;790;4;2826256806125
2017;790;4;2828756806125
2017;790;11;2831256806125
2017;790;1;2833756806125
2017;790;67;2913756806125
2017;790;1;2918756806125
2017;790;4;2928756806125
2017;790;1;2731256806375
2017;790;1;2733756806375
2017;790;25;2741256806375
2017;790;2;2786256806375
2017;790;1;2788756806375
2017;790;12;2811256806375
2017;020;19;3306256787125
2017;020;200;3308756787125
2017;020;9;3311256787125
2017;020;1;3321256787125
2017;020;1;3158756787375
2017;020;2;3246256787375
2017;020;17;3308756787375
2017;020;2;3313756787375
2017;020;10;3316256787375
2017;020;3;3318756787375
2017;020;1;3141256787625
2017;020;1;3306256787625
2017;020;1;3313756787625
2017;020;2;3143756787875
2017;020;1;3153756787875
2017;020;1;3231256787875
2017;020;1;3348756787875
2017;020;2;3241256788125
2017;020;1;3273756788125
2017;020;3;3311256788125
2017;020;1;3156256788375
2017;020;2;3261256788375
2017;020;1;3298756788375
2017;020;1;3261256788625
2017;020;2;3263756788625
2017;020;2;3263756788875
2017;020;25;3263756789125
2017;020;1;3233756789375
2017;020;1;3263756789375
2017;020;1;3268756789375
2017;020;6;3271256789375
2017;020;3;3276256789375
2017;020;1;3278756789375
2017;211;5;3581256818875
2017;211;2;3583756818875
2017;211;1;3633756818875
2017;211;4;3778756818875
2017;211;3;3368756819125
2017;211;3;3371256819125
2017;211;17;3373756819125
2017;211;2;3376256819125
2017;211;86;3381256819125
2017;211;9;3383756819125
2017;211;10;3386256819125
2017;211;8;3388756819125
2017;211;3;3391256819125
2017;211;28;3393756819125
2017;211;178;3396256819125
2017;211;4;3398756819125
2017;211;1;3401256819125
2017;211;28;3403756819125
2017;211;1;3406256819125
2017;211;36;3408756819125
2017;211;36;3411256819125
2017;211;10;3413756819125
2017;211;5;3416256819125
2017;211;1;3426256819125
2017;211;3;3431256819125
2017;211;1;3483756819125
2017;211;38;3578756819125
2017;211;1;3581256819125
2017;211;2;3593756819125
2017;211;1;3633756819125
2017;211;1;3761256819125
2017;211;1;3838756819125
2017;211;2;3363756819375
2017;790;32;2813756806375
2017;790;32;2816256806375
2017;790;40;2818756806375
2017;790;15;2821256806375
2017;790;2;2826256806375
2017;790;2;2828756806375
2017;790;3;2831256806375
2017;790;1;2836256806375
2017;790;2;2848756806375
2017;790;2;2868756806375
2017;790;8;2871256806375
2017;790;1;2883756806375
2017;790;1;2908756806375
2017;790;1;2703756806625
2017;790;1;2731256806625
2017;790;16;2733756806625
2017;790;28;2816256806625
2017;790;17;2818756806625
2017;790;6;2821256806625
2017;790;36;2823756806625
2017;790;3;2826256806625
2017;790;9;2828756806625
2017;790;3;2831256806625
2017;790;4;2833756806625
2017;790;1;2863756806625
2017;790;1;2881256806625
2017;790;1;2883756806625
2017;790;1;2891256806625
2017;790;1;2958756806625
2017;790;1;2743756806875
2017;790;1;2778756806875
2017;790;1;2791256806875
2017;790;18;2818756806875
2017;177;1;3708756846625
2017;177;1;3658756847625
2017;177;1;3661256847625
2017;177;1;3668756847625
2017;177;1;3676256847875
2017;177;1;3658756848375
2017;177;2;3646256848625
2017;177;3;3651256848875
2017;177;3;3656256848875
2017;177;6;3653756849125
2017;177;1;3658756849375
2017;177;1;3663756849375
2017;177;2;3643756849625
2017;177;2;3661256849625
2017;177;2;3671256849625
2017;177;7;3711256850125
2017;177;2;3633756850625
2017;177;1;3636256850625
2017;177;2;3648756850625
2017;177;1;3651256850875
2017;177;4;3666256851625
2017;177;1;3676256851625
2017;177;1;3706256852375
2017;177;1;3618756852625
2017;177;3;3658756852625
2017;177;1;3661256852625
2017;177;2;3678756852625
2017;177;14;3656256852875
2017;177;8;3658756852875
2017;177;4;3623756853125
2017;177;5;3638756853125
2017;177;1;3663756853125
2017;177;1;3638756853375
2017;211;1;3368756819375
2017;211;20;3371256819375
2017;211;37;3373756819375
2017;211;2;3376256819375
2017;211;8;3378756819375
2017;211;5;3381256819375
2017;211;13;3388756819375
2017;211;69;3391256819375
2017;211;80;3393756819375
2017;211;6;3396256819375
2017;211;43;3398756819375
2017;211;5;3401256819375
2017;211;70;3403756819375
2017;211;1;3406256819375
2017;211;7;3408756819375
2017;211;3;3411256819375
2017;211;1;3413756819375
2017;211;4;3416256819375
2017;211;1;3428756819375
2017;211;521;3576256819375
2017;211;1;3578756819375
2017;211;17;3626256819375
2017;211;1;3633756819375
2017;211;1;3716256819375
2017;211;4;3733756819375
2017;211;1;3781256819375
2017;211;1;3366256819625
2017;211;12;3368756819625
2017;211;6;3371256819625
2017;211;75;3373756819625
2017;211;4;3376256819625
2017;211;3;3378756819625
2017;211;17;3381256819625
2017;020;2;3256256789625
2017;020;1;3261256789625
2017;020;1;3263756789625
2017;020;1;3271256789625
2017;020;1;3273756789625
2017;020;1;3278756789625
2017;020;1;3281256789625
2017;020;1;3223756789875
2017;020;9;3238756789875
2017;020;24;3246256789875
2017;020;17;3253756789875
2017;020;1;3256256789875
2017;020;41;3258756789875
2017;020;19;3261256789875
2017;020;17;3263756789875
2017;020;9;3266256789875
2017;020;5;3268756789875
2017;020;12;3271256789875
2017;020;1;3276256789875
2017;020;1;3241256790125
2017;020;15;3246256790125
2017;020;29;3248756790125
2017;020;6;3258756790125
2017;020;30;3261256790125
2017;020;10;3263756790125
2017;020;9;3266256790125
2017;020;5;3271256790125
2017;020;5;3246256790375
2017;020;11;3258756790375
2017;020;46;3263756790375
2017;020;7;3268756790375
2017;020;1;3251256790625
2017;020;82;3256256790625
2017;790;1;2821256806875
2017;790;336;2823756806875
2017;790;1;2826256806875
2017;790;4;2828756806875
2017;790;1;2831256806875
2017;790;2;2843756806875
2017;790;17;2881256806875
2017;790;2;2886256806875
2017;790;1;2906256806875
2017;790;1;2726256807125
2017;790;1;2738756807125
2017;790;1;2801256807125
2017;790;6;2813756807125
2017;790;49;2816256807125
2017;790;433;2818756807125
2017;790;108;2821256807125
2017;790;3;2823756807125
2017;790;2;2828756807125
2017;790;1;2833756807125
2017;790;4;2881256807125
2017;790;3;2763756807375
2017;790;44;2811256807375
2017;790;230;2813756807375
2017;790;44;2816256807375
2017;790;96;2818756807375
2017;790;6;2821256807375
2017;790;2;2823756807375
2017;790;1;2868756807375
2017;790;1;2691256807625
2017;790;1;2726256807625
2017;790;1;2768756807625
2017;790;235;2811256807625
2017;790;197;2813756807625
2017;177;10;3658756853375
2017;177;1;3698756853375
2017;177;9;3616256853625
2017;177;1;3636256853625
2017;177;6;3658756853625
2017;177;1;3688756853625
2017;177;1;3613756853875
2017;177;1;3616256853875
2017;177;5;3618756853875
2017;177;1;3663756853875
2017;177;1;3673756853875
2017;177;1;3606256854125
2017;177;2;3613756854125
2017;177;3;3616256854125
2017;177;2;3618756854125
2017;177;5;3626256854125
2017;177;1;3693756854125
2017;177;2;3606256854375
2017;177;24;3613756854375
2017;177;1;3616256854375
2017;177;1;3618756854375
2017;177;1;3621256854375
2017;177;1;3626256854375
2017;177;4;3628756854375
2017;177;3;3666256854375
2017;177;1;3673756854375
2017;177;26;3613756854625
2017;177;15;3616256854625
2017;177;1;3618756854625
2017;177;4;3623756854625
2017;177;2;3626256854625
2017;177;2;3663756854625
2017;177;3;3613756854875
2017;211;14;3388756819625
2017;211;162;3391256819625
2017;211;117;3393756819625
2017;211;52;3396256819625
2017;211;45;3398756819625
2017;211;1;3401256819625
2017;211;1;3406256819625
2017;211;1;3421256819625
2017;211;57;3423756819625
2017;211;6;3433756819625
2017;211;5;3548756819625
2017;211;2;3556256819625
2017;211;5;3563756819625
2017;211;1;3573756819625
2017;211;3;3576256819625
2017;211;1;3606256819625
2017;211;1;3623756819625
2017;211;2;3778756819625
2017;211;7;3368756819875
2017;211;7;3371256819875
2017;211;53;3373756819875
2017;211;66;3376256819875
2017;211;7;3378756819875
2017;211;6;3381256819875
2017;211;1;3383756819875
2017;211;2;3386256819875
2017;211;29;3388756819875
2017;211;12;3391256819875
2017;211;48;3393756819875
2017;211;164;3396256819875
2017;211;43;3398756819875
2017;211;1;3406256819875
2017;211;28;3421256819875
2017;790;6;2816256807625
2017;790;4;2818756807625
2017;790;15;2821256807625
2017;790;1;2866256807625
2017;790;54;2733756807875
2017;790;2;2741256807875
2017;790;6;2766256807875
2017;790;143;2811256807875
2017;790;42;2813756807875
2017;790;1;2831256807875
2017;790;1;2896256807875
2017;790;1;2898756807875
2017;790;1;2693756808125
2017;790;1;2776256808125
2017;790;11;2808756808125
2017;790;4;2811256808125
2017;790;69;2896256808125
2017;790;1;2933756808125
2017;790;3;2693756808375
2017;790;3;2726256808375
2017;790;1;2751256808375
2017;790;136;2801256808375
2017;790;4;2803756808375
2017;790;39;2806256808375
2017;790;135;2808756808375
2017;790;21;2811256808375
2017;790;1;2818756808375
2017;790;2;2896256808375
2017;790;1;2933756808375
2017;790;1;2678756808625
2017;790;2;2738756808625
2017;790;3;2798756808625
2017;790;41;2803756808625
2017;790;16;2806256808625
2017;790;11;2808756808625
2017;790;2;2811256808625
2017;790;1;2863756808625
2017;790;1;2901256808625
2017;790;6;2916256808625
2017;790;1;2953756808625
2017;790;1;2686256808875
2017;790;3;2726256808875
2017;790;2;2796256808875
