scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
muutos;2042;2010;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2042;2018;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2042;2019;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2042;2020;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2042;2021;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2042;2022;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2023;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2024;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2025;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2026;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2027;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2028;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2029;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2030;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2031;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001
muutos;2042;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2042;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2043;1969;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2043;1979;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038
muutos;2043;1989;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
muutos;2043;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2043;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2043;2010;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2043;2018;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2043;2019;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2043;2020;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2043;2021;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2043;2022;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2023;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2024;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2025;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2026;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2027;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2028;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2029;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2030;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2031;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002
muutos;2043;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2043;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2044;1969;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2044;1979;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037
muutos;2044;1989;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033
muutos;2044;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2044;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2044;2010;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2044;2018;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2044;2019;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2044;2020;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2044;2021;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2044;2022;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2023;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2024;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2025;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2026;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2027;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2028;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2029;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2030;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2031;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
muutos;2044;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2044;2044;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2045;1969;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2045;1979;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036
muutos;2045;1989;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034
muutos;2045;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2045;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2045;2010;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2045;2018;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2045;2019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2045;2020;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2045;2021;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2045;2022;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2023;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2024;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2025;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2026;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2027;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2028;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2029;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2030;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2031;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004
muutos;2045;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2044;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2045;2045;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2046;1969;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.019
muutos;2046;1979;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034;0.034
muutos;2046;1989;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036
muutos;2046;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2046;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2046;2010;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2046;2018;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2046;2019;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2046;2020;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2046;2021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021;0.021
muutos;2046;2022;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2023;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2024;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2025;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2026;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2027;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2028;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2029;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2030;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2031;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.006
muutos;2046;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2044;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2045;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2046;2046;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2047;1969;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017;0.017
muutos;2047;1979;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033;0.033
muutos;2047;1989;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037;0.037
muutos;2047;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2047;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2047;2010;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2047;2018;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2047;2019;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2047;2020;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2047;2021;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
muutos;2047;2022;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2023;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2024;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2025;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2026;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2027;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2028;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2029;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2030;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2031;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007;0.007
muutos;2047;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2044;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2045;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2046;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2047;2047;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2048;1969;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014;0.014
muutos;2048;1979;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
muutos;2048;1989;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038
muutos;2048;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2048;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2048;2010;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2048;2018;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2048;2019;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2048;2020;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2048;2021;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026;0.026
muutos;2048;2022;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2023;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2024;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2025;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2026;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2027;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2028;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2029;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2030;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2031;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
muutos;2048;2032;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2033;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2034;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2035;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2036;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2037;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2038;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2039;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2040;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2041;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2042;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2043;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2044;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2045;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2046;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2047;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2048;2048;0;0;0;0;0;0;0;0;0;0;0;0
muutos;2049;9999;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1920;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1929;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1939;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1949;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1959;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
muutos;2049;1969;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012;0.012
muutos;2049;1979;0.031;0.031;0.031;0.031;0.031;0.031;0.031;0.031;0.031;0.031;0.031;0.031
muutos;2049;1989;0.039;0.039;0.039;0.039;0.039;0.039;0.039;0.039;0.039;0.039;0.039;0.039
muutos;2049;1999;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
muutos;2049;2009;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
