mun;scenario;year;myymal_hyper;myymal_super;myymal_pien;myymal_muu;majoit;asla;ravint;tsto;liiken;hoito;kokoon;opetus;muut;teoll_kaivos;teoll_elint;teoll_tekst;teoll_puu;teoll_paper;teoll_kemia;teoll_miner;teoll_mjalos;teoll_metal;teoll_kone;teoll_muu;teoll_energ;teoll_vesi;teoll_yhdysk;varast;teoll;liike;myymal
837;weml;2045;282;231;231;179;87;62;128;82;179;82;87;62;67;306;204;153;357;306;255;255;409;255;153;128;0;0;0;61;253;160;231
837;weml;2046;282;231;231;180;87;62;128;82;180;82;87;62;67;307;204;153;358;307;256;256;409;256;153;128;0;0;0;61;253;160;231
837;weml;2047;282;231;231;180;87;62;128;82;180;82;87;62;67;307;205;153;358;307;256;256;409;256;153;128;0;0;0;61;253;161;231
837;weml;2048;283;231;231;180;87;62;129;82;180;82;87;62;67;307;205;154;358;307;256;256;409;256;154;128;0;0;0;61;254;161;231
837;weml;2049;283;232;232;180;87;62;129;82;180;82;87;62;67;307;205;154;359;307;256;256;410;256;154;128;0;0;0;61;254;161;232
837;weml;2050;283;232;232;180;88;62;129;82;180;82;88;62;67;308;205;154;359;308;256;256;410;256;154;128;0;0;0;62;254;161;232
922;wemp;2018;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;wemp;2019;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;wemp;2020;250;200;200;150;85;60;125;80;175;80;85;60;65;301;175;150;301;501;351;250;401;250;125;150;0;0;0;60;269;144;200
922;wemp;2021;251;201;201;151;85;60;125;80;176;80;85;60;65;301;176;151;301;502;351;251;401;251;125;151;0;0;0;60;269;144;201
922;wemp;2022;251;201;201;151;85;60;126;80;176;80;85;60;65;302;176;151;302;503;352;251;402;251;126;151;0;0;0;60;270;145;201
922;wemp;2023;252;201;201;151;86;60;126;81;176;81;86;60;65;302;176;151;302;504;353;252;403;252;126;151;0;0;0;60;270;145;201
922;wemp;2024;252;202;202;151;86;61;126;81;177;81;86;61;66;303;177;151;303;505;353;252;404;252;126;151;0;0;0;61;271;145;202
922;wemp;2025;253;202;202;152;86;61;126;81;177;81;86;61;66;303;177;152;303;505;354;253;404;253;126;152;0;0;0;61;271;145;202
922;wemp;2026;253;203;203;152;86;61;127;81;177;81;86;61;66;304;177;152;304;506;354;253;405;253;127;152;0;0;0;61;272;146;203
922;wemp;2027;254;203;203;152;86;61;127;81;178;81;86;61;66;304;178;152;304;507;355;254;406;254;127;152;0;0;0;61;272;146;203
922;wemp;2028;254;203;203;152;86;61;127;81;178;81;86;61;66;305;178;152;305;508;356;254;407;254;127;152;0;0;0;61;273;146;203
922;wemp;2029;255;204;204;153;87;61;127;81;178;81;87;61;66;305;178;153;305;509;356;255;407;255;127;153;0;0;0;61;273;146;204
922;wemp;2030;255;204;204;153;87;61;128;82;179;82;87;61;66;306;179;153;306;510;357;255;408;255;128;153;0;0;0;61;274;147;204
922;wemp;2031;256;204;204;153;87;61;128;82;179;82;87;61;66;306;179;153;306;511;358;255;409;255;128;153;0;0;0;61;274;147;204
922;wemp;2032;256;205;205;154;87;61;128;82;179;82;87;61;67;307;179;153;307;511;358;256;409;256;128;153;0;0;0;61;274;147;205
922;wemp;2033;257;205;205;154;87;62;128;82;180;82;87;62;67;307;179;154;307;512;359;256;410;256;128;154;0;0;0;61;275;148;205
922;wemp;2034;257;206;206;154;87;62;129;82;180;82;87;62;67;308;180;154;308;513;359;256;410;256;128;154;0;0;0;62;275;148;206
922;wemp;2035;258;206;206;155;88;62;129;82;180;82;88;62;67;308;180;154;308;514;360;257;411;257;128;154;0;0;0;62;276;148;206
922;wemp;2036;258;206;206;155;88;62;129;83;181;83;88;62;67;309;180;154;309;514;360;257;412;257;129;154;0;0;0;62;276;148;206
922;wemp;2037;259;207;207;155;88;62;129;83;181;83;88;62;67;309;180;155;309;515;361;258;412;258;129;155;0;0;0;62;276;149;207
922;wemp;2038;259;207;207;155;88;62;130;83;181;83;88;62;67;310;181;155;310;516;361;258;413;258;129;155;0;0;0;62;277;149;207
922;wemp;2039;260;208;208;156;88;62;130;83;182;83;88;62;67;310;181;155;310;517;362;258;413;258;129;155;0;0;0;62;277;149;208
922;wemp;2040;260;208;208;156;88;62;130;83;182;83;88;62;68;310;181;155;310;517;362;259;414;259;129;155;0;0;0;62;277;150;208
922;wemp;2041;261;208;208;156;89;63;130;83;182;83;89;63;68;311;181;155;311;518;363;259;415;259;130;155;0;0;0;62;278;150;208
922;wemp;2042;261;209;209;157;89;63;131;84;183;84;89;63;68;311;182;156;311;519;363;260;415;260;130;156;0;0;0;62;278;150;209
922;wemp;2043;262;209;209;157;89;63;131;84;183;84;89;63;68;312;182;156;312;520;364;260;416;260;130;156;0;0;0;62;279;150;209
922;wemp;2044;262;210;210;157;89;63;131;84;184;84;89;63;68;312;182;156;312;521;364;260;417;260;130;156;0;0;0;62;279;151;210
922;wemp;2045;263;210;210;158;89;63;131;84;184;84;89;63;68;313;183;156;313;521;365;261;417;261;130;156;0;0;0;63;280;151;210
922;wemp;2046;263;211;211;158;89;63;132;84;184;84;89;63;68;313;183;157;313;522;366;261;418;261;131;157;0;0;0;63;280;151;211
922;wemp;2047;264;211;211;158;90;63;132;84;185;84;90;63;69;314;183;157;314;523;366;262;418;262;131;157;0;0;0;63;281;152;211
922;wemp;2048;264;211;211;159;90;63;132;85;185;85;90;63;69;314;183;157;314;524;367;262;419;262;131;157;0;0;0;63;281;152;211
922;wemp;2049;265;212;212;159;90;64;132;85;185;85;90;64;69;315;184;157;315;525;367;262;420;262;131;157;0;0;0;63;281;152;212
922;wemp;2050;265;212;212;159;90;64;133;85;186;85;90;64;69;315;184;158;315;525;368;263;420;263;131;158;0;0;0;63;282;153;212
922;wemh;2018;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;wemh;2019;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;wemh;2020;251;201;201;150;85;60;125;80;175;80;85;60;65;301;175;150;301;501;351;251;401;251;125;150;0;0;0;60;269;144;201
922;wemh;2021;251;201;201;151;85;60;126;80;176;80;85;60;65;302;176;151;302;503;352;251;402;251;126;151;0;0;0;60;270;145;201
922;wemh;2022;252;202;202;151;86;60;126;81;176;81;86;60;66;302;176;151;302;504;353;252;403;252;126;151;0;0;0;60;270;145;202
922;wemh;2023;253;202;202;152;86;61;126;81;177;81;86;61;66;303;177;152;303;505;354;253;404;253;126;152;0;0;0;61;271;145;202
922;wemh;2024;253;203;203;152;86;61;127;81;177;81;86;61;66;304;177;152;304;507;355;253;405;253;127;152;0;0;0;61;272;146;203
922;wemh;2025;254;203;203;152;86;61;127;81;178;81;86;61;66;305;178;152;305;508;356;254;407;254;127;152;0;0;0;61;273;146;203
922;wemh;2026;255;204;204;153;87;61;127;82;178;82;87;61;66;306;178;153;306;510;357;255;408;255;127;153;0;0;0;61;273;146;204
922;wemh;2027;255;204;204;153;87;61;128;82;179;82;87;61;66;307;179;153;307;511;358;255;409;255;128;153;0;0;0;61;274;147;204
922;wemh;2028;256;205;205;154;87;61;128;82;179;82;87;61;67;307;179;154;307;512;359;256;410;256;128;154;0;0;0;61;275;147;205
922;wemh;2029;257;205;205;154;87;62;128;82;180;82;87;62;67;308;180;154;308;514;360;257;411;257;128;154;0;0;0;62;276;148;205
922;wemh;2030;258;206;206;155;88;62;129;82;180;82;88;62;67;309;180;155;309;515;361;258;412;258;129;155;0;0;0;62;276;148;206
922;wemh;2031;258;207;207;155;88;62;129;83;181;83;88;62;67;310;181;155;310;516;361;258;413;258;129;155;0;0;0;62;277;149;207
922;wemh;2032;259;207;207;155;88;62;130;83;181;83;88;62;67;310;181;155;310;517;362;259;414;259;129;155;0;0;0;62;277;149;207
922;wemh;2033;260;208;208;156;88;62;130;83;182;83;88;62;68;311;181;156;311;518;363;259;415;259;130;156;0;0;0;62;278;149;208
922;wemh;2034;261;208;208;156;89;63;130;83;182;83;89;63;68;312;182;156;312;519;364;260;416;260;130;156;0;0;0;62;279;150;208
922;wemh;2035;261;209;209;157;89;63;131;84;183;84;89;63;68;312;182;156;312;521;364;260;416;260;130;156;0;0;0;62;279;150;209
922;wemh;2036;262;210;210;157;89;63;131;84;183;84;89;63;68;313;183;157;313;522;365;261;417;261;130;157;0;0;0;63;280;151;210
922;wemh;2037;263;210;210;158;89;63;131;84;184;84;89;63;68;314;183;157;314;523;366;261;418;261;131;157;0;0;0;63;280;151;210
922;wemh;2038;264;211;211;158;90;63;132;84;185;84;90;63;69;314;183;157;314;524;367;262;419;262;131;157;0;0;0;63;281;152;211
922;wemh;2039;264;212;212;159;90;63;132;85;185;85;90;63;69;315;184;158;315;525;368;263;420;263;131;158;0;0;0;63;282;152;212
922;wemh;2040;265;212;212;159;90;64;133;85;186;85;90;64;69;316;184;158;316;526;368;263;421;263;132;158;0;0;0;63;282;153;212
922;wemh;2041;266;213;213;160;90;64;133;85;186;85;90;64;69;316;185;158;316;527;369;264;422;264;132;158;0;0;0;63;283;153;213
922;wemh;2042;267;213;213;160;91;64;133;85;187;85;91;64;69;317;185;159;317;529;370;264;423;264;132;159;0;0;0;63;284;153;213
922;wemh;2043;268;214;214;161;91;64;134;86;187;86;91;64;70;318;185;159;318;530;371;265;424;265;132;159;0;0;0;64;284;154;214
922;wemh;2044;268;215;215;161;91;64;134;86;188;86;91;64;70;319;186;159;319;531;372;266;425;266;133;159;0;0;0;64;285;154;215
922;wemh;2045;269;215;215;162;92;65;135;86;188;86;92;65;70;319;186;160;319;532;373;266;426;266;133;160;0;0;0;64;285;155;215
922;wemh;2046;270;216;216;162;92;65;135;86;189;86;92;65;70;320;187;160;320;534;374;267;427;267;133;160;0;0;0;64;286;155;216
922;wemh;2047;271;217;217;162;92;65;135;87;190;87;92;65;70;321;187;160;321;535;374;267;428;267;134;160;0;0;0;64;287;156;217
922;wemh;2048;272;217;217;163;92;65;136;87;190;87;92;65;71;322;188;161;322;536;375;268;429;268;134;161;0;0;0;64;288;156;217
922;wemh;2049;272;218;218;163;93;65;136;87;191;87;93;65;71;322;188;161;322;537;376;269;430;269;134;161;0;0;0;64;288;157;218
922;wemh;2050;273;219;219;164;93;66;137;87;191;87;93;66;71;323;188;162;323;539;377;269;431;269;135;162;0;0;0;65;289;157;219
922;weml;2018;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;weml;2019;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;weml;2020;250;200;200;150;85;60;125;80;175;80;85;60;65;300;175;150;300;500;350;250;400;250;125;150;0;0;0;60;268;144;200
922;weml;2021;250;200;200;150;85;60;125;80;175;80;85;60;65;301;175;150;301;501;351;250;401;250;125;150;0;0;0;60;269;144;200
922;weml;2022;251;201;201;150;85;60;125;80;175;80;85;60;65;301;175;150;301;501;351;251;401;251;125;150;0;0;0;60;269;144;201
922;weml;2023;251;201;201;151;85;60;125;80;176;80;85;60;65;301;176;151;301;502;351;251;401;251;125;151;0;0;0;60;269;144;201
922;weml;2024;251;201;201;151;85;60;126;80;176;80;85;60;65;301;176;151;301;502;352;251;402;251;126;151;0;0;0;60;269;144;201
922;weml;2025;251;201;201;151;85;60;126;80;176;80;85;60;65;302;176;151;302;503;352;251;402;251;126;151;0;0;0;60;270;145;201
922;weml;2026;252;201;201;151;86;60;126;81;176;81;86;60;65;302;176;151;302;503;352;252;403;252;126;151;0;0;0;60;270;145;201
922;weml;2027;252;201;201;151;86;60;126;81;176;81;86;60;65;302;176;151;302;504;353;252;403;252;126;151;0;0;0;60;270;145;201
922;weml;2028;252;202;202;151;86;60;126;81;176;81;86;60;66;302;176;151;302;504;353;252;403;252;126;151;0;0;0;60;270;145;202
922;weml;2029;252;202;202;151;86;61;126;81;177;81;86;61;66;303;177;151;303;505;353;252;404;252;126;151;0;0;0;61;271;145;202
922;weml;2030;253;202;202;152;86;61;126;81;177;81;86;61;66;303;177;152;303;505;354;253;404;253;126;152;0;0;0;61;271;145;202
922;weml;2031;253;202;202;152;86;61;126;81;177;81;86;61;66;303;177;152;303;505;354;253;404;253;126;152;0;0;0;61;271;145;202
922;weml;2032;253;202;202;152;86;61;127;81;177;81;86;61;66;303;177;152;303;506;354;253;405;253;126;152;0;0;0;61;271;145;202
922;weml;2033;253;203;203;152;86;61;127;81;177;81;86;61;66;304;177;152;304;506;354;253;405;253;127;152;0;0;0;61;272;146;203
922;weml;2034;254;203;203;152;86;61;127;81;177;81;86;61;66;304;177;152;304;506;355;253;405;253;127;152;0;0;0;61;272;146;203
922;weml;2035;254;203;203;152;86;61;127;81;178;81;86;61;66;304;177;152;304;507;355;253;405;253;127;152;0;0;0;61;272;146;203
922;weml;2036;254;203;203;152;86;61;127;81;178;81;86;61;66;304;178;152;304;507;355;254;406;254;127;152;0;0;0;61;272;146;203
922;weml;2037;254;203;203;153;86;61;127;81;178;81;86;61;66;305;178;152;305;508;355;254;406;254;127;152;0;0;0;61;272;146;203
922;weml;2038;255;204;204;153;87;61;127;81;178;81;87;61;66;305;178;152;305;508;356;254;406;254;127;152;0;0;0;61;272;146;204
922;weml;2039;255;204;204;153;87;61;127;82;178;82;87;61;66;305;178;152;305;508;356;254;407;254;127;152;0;0;0;61;273;146;204
922;weml;2040;255;204;204;153;87;61;128;82;179;82;87;61;66;305;178;153;305;509;356;254;407;254;127;153;0;0;0;61;273;147;204
922;weml;2041;255;204;204;153;87;61;128;82;179;82;87;61;66;305;178;153;305;509;356;255;407;255;127;153;0;0;0;61;273;147;204
922;weml;2042;256;204;204;153;87;61;128;82;179;82;87;61;66;306;178;153;306;509;357;255;408;255;127;153;0;0;0;61;273;147;204
922;weml;2043;256;205;205;153;87;61;128;82;179;82;87;61;67;306;178;153;306;510;357;255;408;255;127;153;0;0;0;61;273;147;205
922;weml;2044;256;205;205;154;87;61;128;82;179;82;87;61;67;306;179;153;306;510;357;255;408;255;128;153;0;0;0;61;274;147;205
922;weml;2045;256;205;205;154;87;62;128;82;179;82;87;62;67;306;179;153;306;511;357;255;409;255;128;153;0;0;0;61;274;147;205
922;weml;2046;257;205;205;154;87;62;128;82;180;82;87;62;67;307;179;153;307;511;358;256;409;256;128;153;0;0;0;61;274;148;205
922;weml;2047;257;205;205;154;87;62;128;82;180;82;87;62;67;307;179;153;307;511;358;256;409;256;128;153;0;0;0;61;274;148;205
922;weml;2048;257;206;206;154;87;62;129;82;180;82;87;62;67;307;179;154;307;512;358;256;409;256;128;154;0;0;0;61;275;148;206
922;weml;2049;257;206;206;154;87;62;129;82;180;82;87;62;67;307;179;154;307;512;359;256;410;256;128;154;0;0;0;61;275;148;206
922;weml;2050;258;206;206;155;88;62;129;82;180;82;88;62;67;308;179;154;308;513;359;256;410;256;128;154;0;0;0;62;275;148;206
980;wemp;2018;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;wemp;2019;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;wemp;2020;175;150;150;125;85;60;125;70;100;65;70;55;65;301;175;150;301;501;351;250;401;250;125;100;0;0;0;60;264;118;150
980;wemp;2021;176;151;151;125;85;60;125;70;100;65;70;55;65;301;176;151;301;502;351;251;401;251;125;100;0;0;0;60;265;118;151
980;wemp;2022;176;151;151;126;85;60;126;70;101;65;70;55;65;302;176;151;302;503;352;251;402;251;126;101;0;0;0;60;265;118;151
980;wemp;2023;176;151;151;126;86;60;126;71;101;65;71;55;65;302;176;151;302;504;353;252;403;252;126;101;0;0;0;60;266;118;151
980;wemp;2024;177;151;151;126;86;61;126;71;101;66;71;56;66;303;177;151;303;505;353;252;404;252;126;101;0;0;0;61;266;119;151
980;wemp;2025;177;152;152;126;86;61;126;71;101;66;71;56;66;303;177;152;303;505;354;253;404;253;126;101;0;0;0;61;266;119;152
980;wemp;2026;177;152;152;127;86;61;127;71;101;66;71;56;66;304;177;152;304;506;354;253;405;253;127;101;0;0;0;61;267;119;152
980;wemp;2027;178;152;152;127;86;61;127;71;101;66;71;56;66;304;178;152;304;507;355;254;406;254;127;101;0;0;0;61;267;119;152
980;wemp;2028;178;152;152;127;86;61;127;71;102;66;71;56;66;305;178;152;305;508;356;254;407;254;127;102;0;0;0;61;268;119;152
980;wemp;2029;178;153;153;127;87;61;127;71;102;66;71;56;66;305;178;153;305;509;356;255;407;255;127;102;0;0;0;61;268;120;153
980;wemp;2030;179;153;153;128;87;61;128;71;102;66;71;56;66;306;179;153;306;510;357;255;408;255;128;102;0;0;0;61;269;120;153
980;wemp;2031;179;153;153;128;87;61;128;72;102;66;72;56;66;306;179;153;306;511;358;255;409;255;128;102;0;0;0;61;269;120;153
980;wemp;2032;179;154;154;128;87;61;128;72;102;67;72;56;67;307;179;153;307;511;358;256;409;256;128;102;0;0;0;61;270;120;154
980;wemp;2033;180;154;154;128;87;62;128;72;103;67;72;56;67;307;179;154;307;512;359;256;410;256;128;102;0;0;0;61;270;121;154
980;wemp;2034;180;154;154;129;87;62;129;72;103;67;72;57;67;308;180;154;308;513;359;256;410;256;128;103;0;0;0;62;270;121;154
980;wemp;2035;180;155;155;129;88;62;129;72;103;67;72;57;67;308;180;154;308;514;360;257;411;257;128;103;0;0;0;62;271;121;155
980;wemp;2036;181;155;155;129;88;62;129;72;103;67;72;57;67;309;180;154;309;514;360;257;412;257;129;103;0;0;0;62;271;121;155
980;wemp;2037;181;155;155;129;88;62;129;72;103;67;72;57;67;309;180;155;309;515;361;258;412;258;129;103;0;0;0;62;272;122;155
980;wemp;2038;181;155;155;130;88;62;130;73;104;67;73;57;67;310;181;155;310;516;361;258;413;258;129;103;0;0;0;62;272;122;155
980;wemp;2039;182;156;156;130;88;62;130;73;104;67;73;57;67;310;181;155;310;517;362;258;413;258;129;103;0;0;0;62;272;122;156
980;wemp;2040;182;156;156;130;88;62;130;73;104;68;73;57;68;310;181;155;310;517;362;259;414;259;129;103;0;0;0;62;273;122;156
980;wemp;2041;182;156;156;130;89;63;130;73;104;68;73;57;68;311;181;155;311;518;363;259;415;259;130;104;0;0;0;62;273;122;156
980;wemp;2042;183;157;157;131;89;63;131;73;104;68;73;57;68;311;182;156;311;519;363;260;415;260;130;104;0;0;0;62;274;123;157
980;wemp;2043;183;157;157;131;89;63;131;73;105;68;73;58;68;312;182;156;312;520;364;260;416;260;130;104;0;0;0;62;274;123;157
980;wemp;2044;184;157;157;131;89;63;131;73;105;68;73;58;68;312;182;156;312;521;364;260;417;260;130;104;0;0;0;62;274;123;157
980;wemp;2045;184;158;158;131;89;63;131;74;105;68;74;58;68;313;183;156;313;521;365;261;417;261;130;104;0;0;0;63;275;123;158
980;wemp;2046;184;158;158;132;89;63;132;74;105;68;74;58;68;313;183;157;313;522;366;261;418;261;131;104;0;0;0;63;275;124;158
980;wemp;2047;185;158;158;132;90;63;132;74;105;69;74;58;69;314;183;157;314;523;366;262;418;262;131;105;0;0;0;63;276;124;158
980;wemp;2048;185;159;159;132;90;63;132;74;106;69;74;58;69;314;183;157;314;524;367;262;419;262;131;105;0;0;0;63;276;124;159
980;wemp;2049;185;159;159;132;90;64;132;74;106;69;74;58;69;315;184;157;315;525;367;262;420;262;131;105;0;0;0;63;277;124;159
980;wemp;2050;186;159;159;133;90;64;133;74;106;69;74;58;69;315;184;158;315;525;368;263;420;263;131;105;0;0;0;63;277;125;159
980;wemh;2018;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;wemh;2019;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;wemh;2020;175;150;150;125;85;60;125;70;100;65;70;55;65;301;175;150;301;501;351;251;401;251;125;100;0;0;0;60;264;118;150
980;wemh;2021;176;151;151;126;85;60;126;70;101;65;70;55;65;302;176;151;302;503;352;251;402;251;126;101;0;0;0;60;265;118;151
980;wemh;2022;176;151;151;126;86;60;126;71;101;66;71;55;66;302;176;151;302;504;353;252;403;252;126;101;0;0;0;60;266;118;151
980;wemh;2023;177;152;152;126;86;61;126;71;101;66;71;56;66;303;177;152;303;505;354;253;404;253;126;101;0;0;0;61;266;119;152
980;wemh;2024;177;152;152;127;86;61;127;71;101;66;71;56;66;304;177;152;304;507;355;253;405;253;127;101;0;0;0;61;267;119;152
980;wemh;2025;178;152;152;127;86;61;127;71;102;66;71;56;66;305;178;152;305;508;356;254;407;254;127;102;0;0;0;61;268;119;152
980;wemh;2026;178;153;153;127;87;61;127;71;102;66;71;56;66;306;178;153;306;510;357;255;408;255;127;102;0;0;0;61;269;120;153
980;wemh;2027;179;153;153;128;87;61;128;72;102;66;72;56;66;307;179;153;307;511;358;255;409;255;128;102;0;0;0;61;269;120;153
980;wemh;2028;179;154;154;128;87;61;128;72;102;67;72;56;67;307;179;154;307;512;359;256;410;256;128;102;0;0;0;61;270;120;154
980;wemh;2029;180;154;154;128;87;62;128;72;103;67;72;57;67;308;180;154;308;514;360;257;411;257;128;103;0;0;0;62;271;121;154
980;wemh;2030;180;155;155;129;88;62;129;72;103;67;72;57;67;309;180;155;309;515;361;258;412;258;129;103;0;0;0;62;272;121;155
980;wemh;2031;181;155;155;129;88;62;129;72;103;67;72;57;67;310;181;155;310;516;361;258;413;258;129;103;0;0;0;62;272;121;155
980;wemh;2032;181;155;155;130;88;62;130;73;104;67;73;57;67;310;181;155;310;517;362;259;414;259;129;103;0;0;0;62;273;122;155
980;wemh;2033;182;156;156;130;88;62;130;73;104;68;73;57;68;311;181;156;311;518;363;259;415;259;130;104;0;0;0;62;273;122;156
980;wemh;2034;182;156;156;130;89;63;130;73;104;68;73;57;68;312;182;156;312;519;364;260;416;260;130;104;0;0;0;62;274;122;156
980;wemh;2035;183;157;157;131;89;63;131;73;105;68;73;57;68;312;182;156;312;521;364;260;416;260;130;104;0;0;0;62;274;123;157
980;wemh;2036;183;157;157;131;89;63;131;73;105;68;73;58;68;313;183;157;313;522;365;261;417;261;130;104;0;0;0;63;275;123;157
980;wemh;2037;184;158;158;131;89;63;131;74;105;68;74;58;68;314;183;157;314;523;366;261;418;261;131;105;0;0;0;63;276;124;158
980;wemh;2038;185;158;158;132;90;63;132;74;105;69;74;58;69;314;183;157;314;524;367;262;419;262;131;105;0;0;0;63;276;124;158
980;wemh;2039;185;159;159;132;90;63;132;74;106;69;74;58;69;315;184;158;315;525;368;263;420;263;131;105;0;0;0;63;277;124;159
980;wemh;2040;186;159;159;133;90;64;133;74;106;69;74;58;69;316;184;158;316;526;368;263;421;263;132;105;0;0;0;63;277;125;159
980;wemh;2041;186;160;160;133;90;64;133;74;106;69;74;59;69;316;185;158;316;527;369;264;422;264;132;105;0;0;0;63;278;125;160
980;wemh;2042;187;160;160;133;91;64;133;75;107;69;75;59;69;317;185;159;317;529;370;264;423;264;132;106;0;0;0;63;279;125;160
980;wemh;2043;187;161;161;134;91;64;134;75;107;70;75;59;70;318;185;159;318;530;371;265;424;265;132;106;0;0;0;64;279;126;161
980;wemh;2044;188;161;161;134;91;64;134;75;107;70;75;59;70;319;186;159;319;531;372;266;425;266;133;106;0;0;0;64;280;126;161
980;wemh;2045;188;162;162;135;92;65;135;75;108;70;75;59;70;319;186;160;319;532;373;266;426;266;133;106;0;0;0;64;281;127;162
980;wemh;2046;189;162;162;135;92;65;135;76;108;70;76;59;70;320;187;160;320;534;374;267;427;267;133;107;0;0;0;64;281;127;162
980;wemh;2047;190;162;162;135;92;65;135;76;108;70;76;60;70;321;187;160;321;535;374;267;428;267;134;107;0;0;0;64;282;127;162
980;wemh;2048;190;163;163;136;92;65;136;76;109;71;76;60;71;322;188;161;322;536;375;268;429;268;134;107;0;0;0;64;283;128;163
980;wemh;2049;191;163;163;136;93;65;136;76;109;71;76;60;71;322;188;161;322;537;376;269;430;269;134;107;0;0;0;64;283;128;163
980;wemh;2050;191;164;164;137;93;66;137;76;109;71;76;60;71;323;188;162;323;539;377;269;431;269;135;108;0;0;0;65;284;128;164
980;weml;2018;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;weml;2019;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;weml;2020;175;150;150;125;85;60;125;70;100;65;70;55;65;300;175;150;300;500;350;250;400;250;125;100;0;0;0;60;264;118;150
980;weml;2021;175;150;150;125;85;60;125;70;100;65;70;55;65;301;175;150;301;501;351;250;401;250;125;100;0;0;0;60;264;118;150
980;weml;2022;175;150;150;125;85;60;125;70;100;65;70;55;65;301;175;150;301;501;351;251;401;251;125;100;0;0;0;60;264;118;150
980;weml;2023;176;151;151;125;85;60;125;70;100;65;70;55;65;301;176;151;301;502;351;251;401;251;125;100;0;0;0;60;265;118;151
980;weml;2024;176;151;151;126;85;60;126;70;100;65;70;55;65;301;176;151;301;502;352;251;402;251;126;100;0;0;0;60;265;118;151
980;weml;2025;176;151;151;126;85;60;126;70;101;65;70;55;65;302;176;151;302;503;352;251;402;251;126;101;0;0;0;60;265;118;151
980;weml;2026;176;151;151;126;86;60;126;70;101;65;70;55;65;302;176;151;302;503;352;252;403;252;126;101;0;0;0;60;265;118;151
980;weml;2027;176;151;151;126;86;60;126;71;101;65;71;55;65;302;176;151;302;504;353;252;403;252;126;101;0;0;0;60;266;118;151
980;weml;2028;176;151;151;126;86;60;126;71;101;66;71;55;66;302;176;151;302;504;353;252;403;252;126;101;0;0;0;60;266;118;151
980;weml;2029;177;151;151;126;86;61;126;71;101;66;71;56;66;303;177;151;303;505;353;252;404;252;126;101;0;0;0;61;266;119;151
980;weml;2030;177;152;152;126;86;61;126;71;101;66;71;56;66;303;177;152;303;505;354;253;404;253;126;101;0;0;0;61;266;119;152
980;weml;2031;177;152;152;126;86;61;126;71;101;66;71;56;66;303;177;152;303;505;354;253;404;253;126;101;0;0;0;61;266;119;152
980;weml;2032;177;152;152;127;86;61;127;71;101;66;71;56;66;303;177;152;303;506;354;253;405;253;126;101;0;0;0;61;267;119;152
980;weml;2033;177;152;152;127;86;61;127;71;101;66;71;56;66;304;177;152;304;506;354;253;405;253;127;101;0;0;0;61;267;119;152
980;weml;2034;177;152;152;127;86;61;127;71;101;66;71;56;66;304;177;152;304;506;355;253;405;253;127;101;0;0;0;61;267;119;152
980;weml;2035;178;152;152;127;86;61;127;71;102;66;71;56;66;304;177;152;304;507;355;253;405;253;127;101;0;0;0;61;267;119;152
980;weml;2036;178;152;152;127;86;61;127;71;102;66;71;56;66;304;178;152;304;507;355;254;406;254;127;101;0;0;0;61;267;119;152
980;weml;2037;178;153;153;127;86;61;127;71;102;66;71;56;66;305;178;152;305;508;355;254;406;254;127;102;0;0;0;61;268;120;153
980;weml;2038;178;153;153;127;87;61;127;71;102;66;71;56;66;305;178;152;305;508;356;254;406;254;127;102;0;0;0;61;268;120;153
980;weml;2039;178;153;153;127;87;61;127;71;102;66;71;56;66;305;178;152;305;508;356;254;407;254;127;102;0;0;0;61;268;120;153
980;weml;2040;179;153;153;128;87;61;128;71;102;66;71;56;66;305;178;153;305;509;356;254;407;254;127;102;0;0;0;61;268;120;153
980;weml;2041;179;153;153;128;87;61;128;71;102;66;71;56;66;305;178;153;305;509;356;255;407;255;127;102;0;0;0;61;268;120;153
