mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
211;wemh;2050;1939;152;148;90;219;190;129;233;152;228;190;190;129
211;wemh;2050;1949;145;145;91;218;182;127;227;145;218;200;200;127
211;wemh;2050;1959;124;165;83;182;165;120;210;132;198;173;173;120
211;wemh;2050;1969;120;139;86;146;109;86;158;101;139;105;105;86
211;wemh;2050;1979;94;120;74;110;80;64;117;77;104;74;74;64
211;wemh;2050;1989;75;96;69;106;79;62;113;72;99;72;72;62
211;wemh;2050;1999;101;134;86;104;78;60;108;67;97;71;71;60
211;wemh;2050;2009;104;104;87;109;83;61;109;65;100;74;74;61
211;wemh;2050;2010;58;58;58;77;58;48;92;58;73;44;44;48
211;wemh;2050;2018;58;56;56;74;53;39;82;53;72;39;39;39
211;wemh;2050;2019;63;44;39;53;53;39;82;53;68;39;39;39
211;wemh;2050;2020;60;41;36;51;51;39;82;51;65;39;39;39
211;wemh;2050;2021;58;38;34;48;48;39;82;48;63;39;39;39
211;wemh;2050;2022;59;39;34;49;49;39;84;49;64;39;39;39
211;wemh;2050;2023;58;39;34;49;49;39;84;49;64;39;39;39
211;wemh;2050;2024;57;38;34;48;48;38;83;48;63;38;38;38
211;wemh;2050;2025;56;38;33;48;48;38;83;48;63;38;38;38
211;wemh;2050;2026;56;38;33;47;47;37;82;47;62;37;37;37
211;wemh;2050;2027;55;38;32;47;47;37;82;47;62;37;37;37
211;wemh;2050;2028;54;38;32;46;46;36;81;46;61;36;36;36
211;wemh;2050;2029;53;38;32;46;46;36;81;46;61;36;36;36
211;wemh;2050;2030;53;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2041;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2042;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2043;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2044;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2045;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2046;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2047;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2048;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2049;52;38;31;45;45;35;80;45;60;35;35;35
211;wemh;2050;2050;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2018;9999;135;150;105;145;115;85;175;110;195;110;110;85
211;weml;2018;1920;150;155;100;230;210;135;250;170;255;220;180;135
211;weml;2018;1929;155;155;95;239;200;130;239;160;239;239;185;130
211;weml;2018;1939;160;155;95;229;200;135;244;160;239;200;175;135
211;weml;2018;1949;158;158;99;238;198;139;248;158;238;218;188;139
211;weml;2018;1959;149;198;99;218;198;144;253;158;238;208;178;144
211;weml;2018;1969;158;182;113;192;143;113;207;133;182;138;168;113
211;weml;2018;1979;139;178;109;163;119;94;173;114;154;109;129;94
211;weml;2018;1989;110;140;100;155;115;90;165;105;145;105;120;90
211;weml;2018;1999;135;180;115;140;105;80;145;90;130;95;105;80
211;weml;2018;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2018;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2018;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2019;9999;135;150;105;145;115;85;175;110;195;110;110;85
211;weml;2019;1920;150;155;100;230;210;135;250;170;255;220;180;135
211;weml;2019;1929;154;154;95;239;199;129;239;159;239;239;184;129
211;weml;2019;1939;159;154;95;229;199;134;244;159;239;199;174;134
211;weml;2019;1949;157;157;98;235;196;137;245;157;235;216;186;137
211;weml;2019;1959;147;196;98;216;196;142;250;157;235;206;177;142
211;weml;2019;1969;155;180;112;189;141;112;204;131;180;136;165;112
211;weml;2019;1979;137;177;108;162;118;93;172;113;152;108;128;93
211;weml;2019;1989;110;139;100;154;114;90;164;105;144;105;119;90
211;weml;2019;1999;135;180;115;140;105;80;145;90;130;95;105;80
211;weml;2019;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2019;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2019;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2019;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2020;9999;135;150;105;145;115;85;175;110;195;110;110;85
211;weml;2020;1920;150;155;100;230;210;135;249;170;254;220;180;135
211;weml;2020;1929;154;154;94;238;199;129;238;159;238;238;184;129
211;weml;2020;1939;159;154;94;228;199;134;243;159;238;199;174;134
211;weml;2020;1949;155;155;97;233;194;136;243;155;233;214;185;136
211;weml;2020;1959;146;194;97;214;194;141;248;155;233;204;175;141
211;weml;2020;1969;153;177;110;187;139;110;201;129;177;134;163;110
211;weml;2020;1979;136;175;107;160;117;92;170;112;151;107;126;92
211;weml;2020;1989;109;139;99;154;114;89;164;104;144;104;119;89
211;weml;2020;1999;135;180;115;140;105;80;145;90;130;95;105;80
211;weml;2020;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2020;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2020;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2020;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2020;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2021;9999;135;150;105;145;115;85;175;110;195;110;110;85
211;weml;2021;1920;150;155;100;229;209;135;249;170;254;219;180;135
211;weml;2021;1929;154;154;94;238;199;129;238;159;238;238;184;129
211;weml;2021;1939;159;154;94;228;198;134;243;159;238;198;173;134
211;weml;2021;1949;155;155;97;233;194;136;242;155;233;213;184;136
211;weml;2021;1959;144;193;96;212;193;140;245;154;231;202;173;140
211;weml;2021;1969;152;176;109;185;138;109;199;128;176;133;161;109
211;weml;2021;1979;134;172;105;158;115;91;168;110;148;105;125;91
211;weml;2021;1989;108;138;98;152;113;89;162;103;143;103;118;89
211;weml;2021;1999;135;179;115;139;105;80;144;90;130;95;105;80
211;weml;2021;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2021;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2021;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2021;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2021;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2021;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2022;9999;135;150;105;145;115;85;175;110;194;110;110;85
211;weml;2022;1920;150;155;100;229;209;135;249;170;254;219;179;135
211;weml;2022;1929;154;154;94;238;198;129;238;159;238;238;183;129
211;weml;2022;1939;158;153;94;227;198;133;242;158;237;198;173;133
211;weml;2022;1949;155;155;97;232;193;135;242;155;232;213;184;135
211;weml;2022;1959;143;191;95;210;191;138;243;153;229;200;172;138
211;weml;2022;1969;150;174;108;183;136;108;197;127;174;132;160;108
211;weml;2022;1979;132;170;104;156;113;90;165;109;146;104;123;90
211;weml;2022;1989;107;136;97;151;112;88;161;102;141;102;117;88
211;weml;2022;1999;134;179;114;139;104;80;144;89;129;94;104;80
211;weml;2022;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2022;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2022;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2022;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2022;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2022;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2022;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2023;9999;135;150;105;145;115;85;174;110;194;110;110;85
211;weml;2023;1920;150;155;100;229;209;135;249;169;254;219;179;135
211;weml;2023;1929;154;154;94;238;198;129;238;159;238;238;183;129
211;weml;2023;1939;158;153;94;227;197;133;242;158;237;197;173;133
211;weml;2023;1949;154;154;97;232;193;135;241;154;232;212;183;135
211;weml;2023;1959;142;189;94;208;189;137;241;151;227;198;170;137
211;weml;2023;1969;149;172;107;182;135;107;195;126;172;130;158;107
211;weml;2023;1979;130;168;102;154;112;88;163;107;144;102;121;88
211;weml;2023;1989;106;135;97;150;111;87;159;101;140;101;116;87
211;weml;2023;1999;134;179;114;139;104;79;144;89;129;94;104;79
211;weml;2023;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2023;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2023;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2023;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2023;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2023;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2023;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2023;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2024;9999;135;149;105;144;115;85;174;110;194;110;110;85
211;weml;2024;1920;149;154;100;229;209;135;249;169;254;219;179;135
211;weml;2024;1929;154;154;94;238;198;129;238;158;238;238;183;129
211;weml;2024;1939;157;153;94;226;197;133;241;157;236;197;172;133
211;weml;2024;1949;154;154;96;231;193;135;241;154;231;212;183;135
211;weml;2024;1959;140;187;94;206;187;136;239;150;224;196;168;136
211;weml;2024;1969;148;171;106;180;134;106;194;124;171;129;157;106
211;weml;2024;1979;128;165;101;151;110;87;161;106;142;101;119;87
211;weml;2024;1989;105;134;96;148;110;86;158;100;139;100;115;86
211;weml;2024;1999;134;178;114;139;104;79;144;89;129;94;104;79
211;weml;2024;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2024;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2024;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2024;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2024;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2024;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2024;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2024;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2024;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2025;9999;134;149;105;144;115;85;174;110;194;110;110;85
211;weml;2025;1920;149;154;100;229;209;134;249;169;254;219;179;134
211;weml;2025;1929;153;153;94;238;198;129;238;158;238;238;183;129
211;weml;2025;1939;157;152;93;226;196;133;241;157;236;196;172;133
211;weml;2025;1949;154;154;96;231;192;135;240;154;231;211;183;135
211;weml;2025;1959;139;185;93;204;185;134;236;148;222;195;167;134
211;weml;2025;1969;146;169;105;178;132;105;192;123;169;128;155;105
211;weml;2025;1979;127;163;99;149;109;86;158;104;140;99;118;86
211;weml;2025;1989;104;133;95;147;109;85;156;99;137;99;114;85
211;weml;2025;1999;133;178;114;138;104;79;143;89;128;94;104;79
211;weml;2025;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2025;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2025;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2025;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2025;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2025;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2025;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2025;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2025;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2025;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2026;9999;134;149;105;144;115;85;174;110;194;110;110;85
211;weml;2026;1920;149;154;100;229;209;134;249;169;254;219;179;134
211;weml;2026;1929;153;153;94;237;198;129;237;158;237;237;183;129
211;weml;2026;1939;157;152;93;225;196;132;240;157;235;196;171;132
211;weml;2026;1949;153;153;96;230;192;134;240;153;230;211;182;134
211;weml;2026;1959;138;184;92;202;184;133;234;147;220;193;165;133
211;weml;2026;1969;145;167;104;176;131;104;190;122;167;127;154;104
211;weml;2026;1979;125;160;98;147;107;85;156;103;138;98;116;85
211;weml;2026;1989;103;131;94;145;108;84;155;98;136;98;113;84
211;weml;2026;1999;133;177;113;138;103;79;143;89;128;94;103;79
211;weml;2026;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2026;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2026;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2026;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2026;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2026;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2026;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2026;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2026;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2026;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2026;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2027;9999;134;149;105;144;114;85;174;110;194;110;110;85
211;weml;2027;1920;149;154;100;229;209;134;249;169;254;219;179;134
211;weml;2027;1929;153;153;94;237;198;128;237;158;237;237;183;128
211;weml;2027;1939;156;152;93;225;196;132;240;156;235;196;171;132
211;weml;2027;1949;153;153;96;230;191;134;239;153;230;210;182;134
211;weml;2027;1959;136;182;91;200;182;132;232;145;218;191;164;132
211;weml;2027;1969;143;166;103;175;130;103;188;121;166;125;152;103
211;weml;2027;1979;123;158;97;145;105;83;154;101;136;97;114;83
211;weml;2027;1989;102;130;93;144;107;84;153;98;135;98;111;84
211;weml;2027;1999;133;177;113;138;103;79;143;88;128;93;103;79
211;weml;2027;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2027;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2027;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2027;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2027;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2027;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2027;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2027;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2027;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2027;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2027;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2027;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2028;9999;134;149;104;144;114;85;174;109;194;109;109;85
211;weml;2028;1920;149;154;100;229;209;134;249;169;254;219;179;134
211;weml;2028;1929;153;153;94;237;198;128;237;158;237;237;183;128
211;weml;2028;1939;156;151;93;224;195;132;239;156;234;195;171;132
211;weml;2028;1949;153;153;95;229;191;134;239;153;229;210;181;134
211;weml;2028;1959;135;180;90;198;180;131;230;144;216;189;162;131
211;weml;2028;1969;142;164;102;173;129;102;186;120;164;124;151;102
211;weml;2028;1979;121;156;95;143;104;82;152;100;134;95;113;82
211;weml;2028;1989;101;129;92;143;106;83;152;97;133;97;110;83
211;weml;2028;1999;132;177;113;137;103;78;142;88;128;93;103;78
211;weml;2028;2009;120;120;100;125;95;70;125;75;115;85;90;70
211;weml;2028;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2028;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2028;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2028;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2028;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2028;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2028;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2028;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2028;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2028;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2028;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2028;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2029;9999;134;149;104;144;114;85;174;109;194;109;109;85
211;weml;2029;1920;149;154;99;229;209;134;249;169;254;219;179;134
211;weml;2029;1929;153;153;94;237;197;128;237;158;237;237;183;128
211;weml;2029;1939;156;151;92;224;195;131;238;156;234;195;170;131
211;weml;2029;1949;152;152;95;229;190;133;238;152;229;209;181;133
211;weml;2029;1959;134;178;89;196;178;129;227;143;214;187;161;129
211;weml;2029;1969;141;163;101;171;127;101;185;119;163;123;149;101
211;weml;2029;1979;120;154;94;141;102;81;149;98;132;94;111;81
211;weml;2029;1989;100;128;91;141;105;82;150;96;132;96;109;82
211;weml;2029;1999;132;176;113;137;103;78;142;88;127;93;103;78
211;weml;2029;2009;120;120;100;124;95;70;124;75;115;85;90;70
211;weml;2029;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2029;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2029;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2029;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2029;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2029;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2029;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2029;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2029;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2029;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2029;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2029;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2029;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2030;9999;134;149;104;144;114;85;174;109;194;109;109;85
211;weml;2030;1920;149;154;99;229;209;134;249;169;254;219;179;134
211;weml;2030;1929;153;153;94;237;197;128;237;158;237;237;182;128
211;weml;2030;1939;155;151;92;223;194;131;238;155;233;194;170;131
211;weml;2030;1949;152;152;95;228;190;133;238;152;228;209;181;133
211;weml;2030;1959;132;177;88;194;177;128;225;141;212;185;159;128
211;weml;2030;1969;139;161;100;170;126;100;183;118;161;122;148;100
211;weml;2030;1979;118;152;93;139;101;80;147;97;130;93;109;80
211;weml;2030;1989;99;126;90;140;104;81;149;95;131;95;108;81
211;weml;2030;1999;132;176;112;137;103;78;142;88;127;93;103;78
211;weml;2030;2009;119;119;100;124;95;70;124;75;114;85;90;70
211;weml;2030;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2030;2018;60;58;58;77;55;40;85;55;74;40;40;40
211;weml;2030;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2030;2020;63;42;38;53;53;40;85;53;68;40;40;40
211;weml;2030;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2030;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2030;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2030;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2030;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2030;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2030;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2030;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2030;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2030;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2031;9999;134;149;104;144;114;85;174;109;194;109;109;85
211;weml;2031;1920;149;154;99;229;209;134;249;169;254;219;179;134
211;weml;2031;1929;153;153;94;237;197;128;237;158;237;237;182;128
211;weml;2031;1939;155;150;92;223;194;131;238;155;233;194;170;131
211;weml;2031;1949;152;152;95;228;190;133;237;152;228;209;180;133
211;weml;2031;1959;132;176;88;194;176;128;225;141;212;185;159;128
211;weml;2031;1969;138;160;99;168;125;99;181;116;160;121;147;99
211;weml;2031;1979;117;150;92;138;100;79;146;96;129;92;108;79
211;weml;2031;1989;98;125;89;138;102;80;147;93;129;93;107;80
211;weml;2031;1999;131;174;111;135;102;77;140;87;126;92;102;77
211;weml;2031;2009;119;119;99;124;94;70;124;74;114;84;89;70
211;weml;2031;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2031;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2031;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2031;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2031;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2031;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2031;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2031;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2031;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2031;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2031;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2031;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2031;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2031;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2031;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2032;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2032;1920;149;154;99;229;209;134;248;169;253;219;179;134
211;weml;2032;1929;153;153;94;237;197;128;237;158;237;237;182;128
211;weml;2032;1939;155;150;92;223;194;131;238;155;233;194;170;131
211;weml;2032;1949;151;151;95;227;189;132;236;151;227;208;180;132
211;weml;2032;1959;132;176;88;193;176;128;224;141;211;185;158;128
211;weml;2032;1969;137;158;98;167;124;98;179;115;158;120;145;98
211;weml;2032;1979;116;149;91;136;99;78;145;95;128;91;107;78
211;weml;2032;1989;97;123;88;136;101;79;145;92;127;92;105;79
211;weml;2032;1999;129;172;110;134;101;77;139;86;125;91;101;77
211;weml;2032;2009;119;119;99;124;94;69;124;74;114;84;89;69
211;weml;2032;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2032;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2032;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2032;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2032;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2032;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2032;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2032;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2032;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2032;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2032;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2032;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2032;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2032;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2032;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2032;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2033;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2033;1920;149;154;99;229;209;134;248;169;253;219;179;134
211;weml;2033;1929;153;153;94;236;197;128;236;158;236;236;182;128
211;weml;2033;1939;155;150;92;223;194;131;237;155;233;194;170;131
211;weml;2033;1949;151;151;94;226;189;132;236;151;226;208;179;132
211;weml;2033;1959;132;175;88;193;175;127;224;140;211;184;158;127
211;weml;2033;1969;135;157;97;165;123;97;178;114;157;118;144;97
211;weml;2033;1979;115;147;90;135;98;78;143;94;127;90;106;78
211;weml;2033;1989;95;121;86;134;99;78;143;91;125;91;104;78
211;weml;2033;1999;128;171;109;133;100;76;138;85;123;90;100;76
211;weml;2033;2009;119;119;99;124;94;69;124;74;114;84;89;69
211;weml;2033;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2033;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2033;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2033;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2033;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2033;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2033;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2033;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2033;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2033;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2033;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2033;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2033;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2033;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2033;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2033;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2033;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2034;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2034;1920;149;154;99;228;209;134;248;169;253;219;179;134
211;weml;2034;1929;153;153;94;236;197;128;236;158;236;236;182;128
211;weml;2034;1939;155;150;92;223;194;131;237;155;232;194;169;131
211;weml;2034;1949;151;151;94;226;188;132;235;151;226;207;179;132
211;weml;2034;1959;131;175;88;193;175;127;223;140;210;184;158;127
211;weml;2034;1969;134;155;96;163;122;96;176;113;155;117;142;96
211;weml;2034;1979;113;146;89;134;97;77;142;93;126;89;105;77
211;weml;2034;1989;94;119;85;132;98;77;141;90;124;90;102;77
211;weml;2034;1999;127;169;108;132;99;75;136;85;122;89;99;75
211;weml;2034;2009;118;118;99;123;94;69;123;74;113;84;89;69
211;weml;2034;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2034;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2034;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2034;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2034;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2034;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2034;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2034;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2034;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2034;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2034;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2034;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2034;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2034;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2034;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2034;2032;52;38;31;45;45;35;80;45;60;35;35;35
