mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
922;eu80;2040;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;9999;129;119;109;158;134;84;218;124;144;109;109;84
922;eu80;2041;1920;139;124;94;228;198;124;233;158;233;272;178;124
922;eu80;2041;1929;142;132;93;225;196;127;235;157;230;255;167;127
922;eu80;2041;1939;149;144;101;221;192;130;235;154;226;211;163;130
922;eu80;2041;1949;148;152;101;212;189;129;231;148;221;157;148;129
922;eu80;2041;1959;137;149;98;201;175;124;218;137;205;128;137;124
922;eu80;2041;1969;129;125;94;152;113;90;164;105;144;109;133;90
922;eu80;2041;1979;105;112;82;123;90;71;131;86;116;82;97;71
922;eu80;2041;1989;92;92;73;118;88;69;126;80;111;80;92;69
922;eu80;2041;1999;100;108;91;121;91;69;126;78;113;82;91;69
922;eu80;2041;2009;115;101;96;120;91;67;120;72;110;82;86;67
922;eu80;2041;2010;74;74;60;79;60;50;94;60;74;45;45;50
922;eu80;2041;2018;73;57;57;76;55;40;84;55;73;40;40;40
922;eu80;2041;2019;65;45;40;55;55;40;84;55;69;40;40;40
922;eu80;2041;2020;62;42;37;52;52;40;84;52;67;40;40;40
922;eu80;2041;2021;60;39;35;50;50;40;84;50;65;40;40;40
922;eu80;2041;2022;59;39;35;49;49;39;84;49;64;39;40;39
922;eu80;2041;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2041;2024;58;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2041;2025;57;39;33;48;48;38;83;48;63;38;40;38
922;eu80;2041;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2041;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2041;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2041;2029;54;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2041;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2041;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2041;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;9999;129;119;109;158;134;84;218;124;144;109;109;84
922;eu80;2042;1920;139;124;94;228;198;124;233;158;233;272;178;124
922;eu80;2042;1929;142;132;93;225;196;127;235;157;230;255;167;127
922;eu80;2042;1939;149;144;101;221;192;130;235;154;225;211;163;130
922;eu80;2042;1949;147;152;101;212;189;129;230;147;221;157;147;129
922;eu80;2042;1959;136;149;98;200;175;123;217;136;204;128;136;123
922;eu80;2042;1969;128;124;93;152;113;89;163;105;144;109;132;89
922;eu80;2042;1979;104;111;81;122;89;70;129;85;115;81;96;70
922;eu80;2042;1989;91;91;72;117;87;68;125;79;110;79;91;68
922;eu80;2042;1999;98;107;90;120;90;68;124;77;111;81;90;68
922;eu80;2042;2009;114;100;95;119;90;67;119;71;109;81;86;67
922;eu80;2042;2010;74;74;59;79;59;50;94;59;74;45;45;50
922;eu80;2042;2018;73;57;57;76;54;40;84;54;73;40;40;40
922;eu80;2042;2019;64;45;40;54;54;40;84;54;69;40;40;40
922;eu80;2042;2020;62;42;37;52;52;40;84;52;67;40;40;40
922;eu80;2042;2021;59;39;35;50;50;40;84;50;64;40;40;40
922;eu80;2042;2022;59;39;35;49;49;39;84;49;64;39;40;39
922;eu80;2042;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2042;2024;58;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2042;2025;57;39;33;48;48;38;83;48;63;38;40;38
922;eu80;2042;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2042;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2042;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2042;2029;54;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2042;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2042;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2042;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;9999;129;119;109;158;134;84;218;124;144;109;109;84
922;eu80;2043;1920;139;124;94;228;198;124;233;158;233;272;178;124
922;eu80;2043;1929;142;132;93;225;196;127;235;157;230;255;167;127
922;eu80;2043;1939;149;144;101;221;192;129;235;153;225;211;163;129
922;eu80;2043;1949;147;152;101;212;189;129;230;147;221;157;147;129
922;eu80;2043;1959;136;149;98;200;174;123;217;136;204;127;136;123
922;eu80;2043;1969;128;124;93;151;112;89;163;105;144;109;132;89
922;eu80;2043;1979;102;110;81;121;88;70;128;84;113;81;95;70
922;eu80;2043;1989;90;90;71;116;86;67;124;79;109;79;90;67
922;eu80;2043;1999;97;105;88;118;88;67;122;76;109;80;88;67
922;eu80;2043;2009;113;99;94;118;89;66;118;71;108;80;85;66
922;eu80;2043;2010;74;74;59;79;59;49;94;59;74;44;44;49
922;eu80;2043;2018;73;57;57;76;54;40;84;54;73;40;40;40
922;eu80;2043;2019;64;44;40;54;54;40;84;54;69;40;40;40
922;eu80;2043;2020;62;41;37;52;52;40;84;52;67;40;40;40
922;eu80;2043;2021;59;39;35;49;49;40;84;49;64;40;40;40
922;eu80;2043;2022;59;39;35;49;49;39;84;49;64;39;40;39
922;eu80;2043;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2043;2024;58;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2043;2025;57;39;33;48;48;38;83;48;63;38;40;38
922;eu80;2043;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2043;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2043;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2043;2029;54;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2043;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2043;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2043;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;9999;129;119;109;158;134;84;218;124;143;109;109;84
922;eu80;2044;1920;139;124;94;228;198;124;233;158;233;272;178;124
922;eu80;2044;1929;142;132;93;225;196;127;235;157;230;255;167;127
922;eu80;2044;1939;149;144;101;221;192;129;235;153;225;211;163;129
922;eu80;2044;1949;147;152;101;212;189;129;230;147;221;156;147;129
922;eu80;2044;1959;136;148;97;199;174;123;216;136;203;127;136;123
922;eu80;2044;1969;128;124;93;151;112;89;163;104;143;108;132;89
922;eu80;2044;1979;101;109;80;120;87;69;127;83;112;80;94;69
922;eu80;2044;1989;89;89;70;115;85;67;122;78;107;78;89;67
922;eu80;2044;1999;95;104;87;116;87;66;120;75;108;79;87;66
922;eu80;2044;2009;112;98;93;117;89;65;117;70;107;79;84;65
922;eu80;2044;2010;74;74;59;79;59;49;94;59;74;44;44;49
922;eu80;2044;2018;72;57;57;76;54;39;84;54;73;39;39;39
922;eu80;2044;2019;64;44;39;54;54;39;84;54;69;39;39;39
922;eu80;2044;2020;62;41;37;52;52;39;84;52;66;39;39;39
922;eu80;2044;2021;59;38;34;49;49;39;84;49;64;39;39;39
922;eu80;2044;2022;59;39;35;49;49;39;84;49;64;39;40;39
922;eu80;2044;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2044;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2044;2025;57;39;33;48;48;38;83;48;63;38;40;38
922;eu80;2044;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2044;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2044;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2044;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2044;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2044;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2044;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;9999;129;119;109;158;134;84;218;124;143;109;109;84
922;eu80;2045;1920;138;124;94;228;198;124;232;158;232;272;178;124
922;eu80;2045;1929;142;132;93;225;196;127;235;157;230;255;166;127
922;eu80;2045;1939;149;144;101;220;192;129;235;153;225;211;163;129
922;eu80;2045;1949;147;152;101;211;188;129;230;147;221;156;147;129
922;eu80;2045;1959;135;148;97;199;173;123;216;135;203;127;135;123
922;eu80;2045;1969;127;124;93;151;112;89;162;104;143;108;131;89
922;eu80;2045;1979;100;108;79;118;86;68;126;83;111;79;93;68
922;eu80;2045;1989;88;88;70;114;84;66;121;77;106;77;88;66
922;eu80;2045;1999;94;102;86;114;86;65;118;73;106;78;86;65
922;eu80;2045;2009;111;97;92;115;88;65;115;69;106;78;83;65
922;eu80;2045;2010;74;74;59;79;59;49;93;59;74;44;44;49
922;eu80;2045;2018;72;57;57;76;54;39;84;54;73;39;39;39
922;eu80;2045;2019;64;44;39;54;54;39;84;54;69;39;39;39
922;eu80;2045;2020;61;41;37;52;52;39;84;52;66;39;39;39
922;eu80;2045;2021;59;38;34;49;49;39;84;49;64;39;39;39
922;eu80;2045;2022;59;39;35;49;49;39;84;49;64;39;40;39
922;eu80;2045;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2045;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2045;2025;57;39;33;48;48;38;83;48;63;38;40;38
922;eu80;2045;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2045;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2045;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2045;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2045;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2045;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2045;2045;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;9999;129;119;109;158;133;84;218;124;143;109;109;84
922;eu80;2046;1920;138;124;94;227;198;124;232;158;232;272;178;124
922;eu80;2046;1929;142;132;93;225;196;127;235;157;230;255;166;127
922;eu80;2046;1939;148;144;101;220;192;129;235;153;225;211;163;129
922;eu80;2046;1949;147;152;101;211;188;129;230;147;220;156;147;129
922;eu80;2046;1959;135;148;97;198;173;122;215;135;202;126;135;122
922;eu80;2046;1969;127;123;92;150;112;89;162;104;142;108;131;89
922;eu80;2046;1979;99;107;78;117;85;67;124;82;110;78;92;67
922;eu80;2046;1989;87;87;69;113;84;65;120;76;105;76;87;65
922;eu80;2046;1999;93;101;84;113;84;64;117;72;105;76;84;64
922;eu80;2046;2009;110;96;91;114;87;64;114;69;105;78;82;64
922;eu80;2046;2010;74;74;59;78;59;49;93;59;74;44;44;49
922;eu80;2046;2018;72;56;56;75;54;39;83;54;73;39;39;39
922;eu80;2046;2019;64;44;39;54;54;39;83;54;69;39;39;39
922;eu80;2046;2020;61;41;37;51;51;39;83;51;66;39;39;39
922;eu80;2046;2021;59;38;34;49;49;39;83;49;64;39;39;39
922;eu80;2046;2022;59;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2046;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2046;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2046;2025;57;38;33;48;48;38;83;48;63;38;40;38
922;eu80;2046;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2046;2027;55;38;33;47;47;37;82;47;62;37;39;37
922;eu80;2046;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2046;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2046;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2046;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2045;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2046;2046;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;9999;129;119;109;158;133;84;217;124;143;109;109;84
922;eu80;2047;1920;138;124;94;227;198;124;232;158;232;272;178;124
922;eu80;2047;1929;142;132;93;225;196;127;235;157;230;254;166;127
922;eu80;2047;1939;148;144;101;220;192;129;235;153;225;211;163;129
922;eu80;2047;1949;147;151;101;211;188;128;229;147;220;156;147;128
922;eu80;2047;1959;135;147;97;198;172;122;214;135;202;126;135;122
922;eu80;2047;1969;127;123;92;150;111;88;161;104;142;108;131;88
922;eu80;2047;1979;98;105;77;116;84;67;123;81;109;77;91;67
922;eu80;2047;1989;86;86;68;111;83;65;119;76;104;76;86;65
922;eu80;2047;1999;91;99;83;111;83;63;115;71;103;75;83;63
922;eu80;2047;2009;109;95;90;113;86;63;113;68;104;77;81;63
922;eu80;2047;2010;73;73;59;78;59;49;93;59;73;44;44;49
922;eu80;2047;2018;72;56;56;75;54;39;83;54;72;39;39;39
922;eu80;2047;2019;64;44;39;54;54;39;83;54;68;39;39;39
922;eu80;2047;2020;61;41;37;51;51;39;83;51;66;39;39;39
922;eu80;2047;2021;59;38;34;49;49;39;83;49;64;39;39;39
922;eu80;2047;2022;59;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2047;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2047;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2047;2025;57;38;33;48;48;38;83;48;63;38;40;38
922;eu80;2047;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2047;2027;55;38;32;47;47;37;82;47;62;37;39;37
922;eu80;2047;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2047;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2047;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2047;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2045;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2046;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2047;2047;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;9999;128;119;109;158;133;84;217;124;143;109;109;84
922;eu80;2048;1920;138;124;94;227;198;124;232;158;232;272;178;124
922;eu80;2048;1929;142;132;93;225;196;127;235;157;230;254;166;127
922;eu80;2048;1939;148;144;101;220;191;129;235;153;225;211;163;129
922;eu80;2048;1949;147;151;101;211;188;128;229;147;220;156;147;128
922;eu80;2048;1959;134;147;96;197;172;122;214;134;201;126;134;122
922;eu80;2048;1969;126;123;92;149;111;88;161;103;142;107;130;88
922;eu80;2048;1979;97;104;77;115;84;66;122;80;108;77;90;66
922;eu80;2048;1989;85;85;68;110;82;64;117;75;103;75;85;64
922;eu80;2048;1999;90;98;82;109;82;62;113;70;101;74;82;62
922;eu80;2048;2009;107;94;90;112;85;63;112;67;103;76;81;63
922;eu80;2048;2010;73;73;59;78;59;49;93;59;73;44;44;49
922;eu80;2048;2018;72;56;56;75;54;39;83;54;72;39;39;39
922;eu80;2048;2019;63;44;39;54;54;39;83;54;68;39;39;39
922;eu80;2048;2020;61;41;37;51;51;39;83;51;66;39;39;39
922;eu80;2048;2021;59;38;34;49;49;39;83;49;63;39;39;39
922;eu80;2048;2022;59;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2048;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2048;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2048;2025;57;38;33;48;48;38;83;48;63;38;40;38
922;eu80;2048;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2048;2027;55;38;32;47;47;37;82;47;62;37;39;37
922;eu80;2048;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2048;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2048;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2048;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2045;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2046;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2047;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2048;2048;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;9999;128;119;109;158;133;84;217;123;143;109;109;84
922;eu80;2049;1920;138;123;94;227;198;123;232;158;232;272;178;123
922;eu80;2049;1929;142;132;93;225;196;127;235;156;230;254;166;127
922;eu80;2049;1939;148;144;100;220;191;129;234;153;225;210;163;129
922;eu80;2049;1949;147;151;101;211;188;128;229;147;220;156;147;128
922;eu80;2049;1959;134;146;96;197;172;121;213;134;201;126;134;121
922;eu80;2049;1969;126;122;92;149;111;88;160;103;141;107;130;88
922;eu80;2049;1979;96;103;76;114;83;65;121;79;107;76;90;65
922;eu80;2049;1989;85;85;67;109;81;63;116;74;102;74;85;63
922;eu80;2049;1999;88;96;81;108;81;61;111;69;100;73;81;61
922;eu80;2049;2009;106;93;89;111;84;62;111;66;102;75;80;62
922;eu80;2049;2010;73;73;58;78;58;49;92;58;73;44;44;49
922;eu80;2049;2018;72;56;56;75;54;39;83;54;72;39;39;39
922;eu80;2049;2019;63;44;39;54;54;39;83;54;68;39;39;39
922;eu80;2049;2020;61;41;36;51;51;39;83;51;66;39;39;39
922;eu80;2049;2021;58;38;34;49;49;39;83;49;63;39;39;39
922;eu80;2049;2022;59;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2049;2023;58;39;34;49;49;39;84;49;64;39;40;39
922;eu80;2049;2024;57;39;34;48;48;38;83;48;63;38;40;38
922;eu80;2049;2025;57;38;33;48;48;38;83;48;63;38;40;38
922;eu80;2049;2026;56;38;33;47;47;37;82;47;62;37;40;37
922;eu80;2049;2027;55;38;32;47;47;37;82;47;62;37;39;37
922;eu80;2049;2028;54;38;32;46;46;36;81;46;61;36;38;36
922;eu80;2049;2029;53;38;32;46;46;36;81;46;61;36;37;36
922;eu80;2049;2030;53;38;31;45;45;35;80;45;60;35;36;35
922;eu80;2049;2031;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2032;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2033;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2034;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2035;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2036;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2037;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2038;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2039;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2040;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2041;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2042;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2043;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2044;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2045;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2046;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2047;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2048;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2049;2049;52;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2050;9999;128;119;109;158;133;84;217;123;143;109;109;84
922;eu80;2050;1920;138;123;94;227;198;123;232;158;232;272;272;123
922;eu80;2050;1929;142;132;93;225;196;127;235;156;230;254;254;127
922;eu80;2050;1939;148;143;100;220;191;129;234;153;225;210;210;129
922;eu80;2050;1949;146;151;101;211;188;128;229;146;220;156;156;128
922;eu80;2050;1959;134;146;96;196;171;121;213;134;200;125;125;121
922;eu80;2050;1969;126;122;91;149;111;88;160;103;141;107;107;88
922;eu80;2050;1979;96;102;75;113;82;65;119;78;106;75;75;65
922;eu80;2050;1989;84;84;66;108;80;63;115;73;101;73;73;63
922;eu80;2050;1999;87;95;80;106;80;61;110;68;98;72;72;61
922;eu80;2050;2009;105;92;88;110;83;61;110;66;101;75;75;61
922;eu80;2050;2010;73;73;58;78;58;49;92;58;73;44;44;49
922;eu80;2050;2018;71;56;56;75;53;39;82;53;72;39;39;39
922;eu80;2050;2019;63;44;39;53;53;39;82;53;68;39;39;39
922;eu80;2050;2020;61;41;36;51;51;39;82;51;66;39;39;39
922;eu80;2050;2021;58;38;34;49;49;39;82;49;63;39;39;39
922;eu80;2050;2022;59;39;34;49;49;39;84;49;64;39;39;39
922;eu80;2050;2023;58;39;34;49;49;39;84;49;64;39;39;39
922;eu80;2050;2024;57;39;34;48;48;38;83;48;63;38;38;38
922;eu80;2050;2025;57;38;33;48;48;38;83;48;63;38;38;38
922;eu80;2050;2026;56;38;33;47;47;37;82;47;62;37;37;37
922;eu80;2050;2027;55;38;32;47;47;37;82;47;62;37;37;37
922;eu80;2050;2028;54;38;32;46;46;36;81;46;61;36;36;36
922;eu80;2050;2029;53;38;32;46;46;36;81;46;61;36;36;36
922;eu80;2050;2030;53;38;31;45;45;35;80;45;60;35;35;35
922;eu80;2050;2031;52;38;31;45;45;35;80;45;60;35;35;35
